Quarter,Time,Down,ToGo,Location,BUF,NYJ,Detail,EPB,EPA,week,year,game_id
1,2:15,3.0,11.0,NYJ 21,3.0,0.0,Zach Wilson pass complete deep right to Allen Lazard for 22 yards (tackle by Jordan Poyer),-0.96,1.8,1.0,2023,16
1,1:33,1.0,10.0,NYJ 43,3.0,0.0,Dalvin Cook left guard for 5 yards (tackle by Christian Benford and Jordan Poyer),1.8,1.93,1.0,2023,16
1,0:59,2.0,5.0,NYJ 48,3.0,0.0,Dalvin Cook left end for -4 yards (tackle by Matt Milano),1.93,0.69,1.0,2023,16
1,0:16,3.0,9.0,NYJ 44,3.0,0.0,Zach Wilson sacked by Jordan Phillips for -12 yards,0.69,-1.24,1.0,2023,16
2,15:00,4.0,21.0,NYJ 32,3.0,0.0,"Thomas Morstead punts 39 yards, fair catch by Deonte Harty at BUF-29",-1.24,-0.87,1.0,2023,16
2,14:54,1.0,10.0,BUF 29,3.0,0.0,Josh Allen sacked by Al Woods for -2 yards,0.87,0.06,1.0,2023,16
2,13:54,2.0,12.0,BUF 27,3.0,0.0,Josh Allen pass complete short left to James Cook for 4 yards (tackle by Quincy Williams),0.06,-0.1,1.0,2023,16
2,13:12,3.0,8.0,BUF 31,3.0,0.0,Josh Allen pass deep middle intended for Deonte Harty is intercepted by Jordan Whitehead at NYJ-4 and returned for no gain (tackle by Deonte Harty),-0.1,0.38,1.0,2023,16
2,13:02,1.0,10.0,NYJ 4,3.0,0.0,Breece Hall right guard for 83 yards (tackle by Christian Benford),-0.38,4.71,1.0,2023,16
2,12:07,1.0,10.0,BUF 13,3.0,0.0,Dalvin Cook right tackle for 1 yard (tackle by Taylor Rapp),4.71,4.22,1.0,2023,16
2,11:31,2.0,9.0,BUF 12,3.0,0.0,Dalvin Cook up the middle for 4 yards (tackle by Jordan Poyer and Leonard Floyd),4.22,4.1,1.0,2023,16
2,10:47,3.0,5.0,BUF 8,3.0,0.0,Zach Wilson pass incomplete short left,4.1,2.97,1.0,2023,16
2,10:39,4.0,5.0,BUF 8,3.0,3.0,Greg Zuerlein 26 yard field goal good,2.97,3.0,1.0,2023,16
2,10:35,,,NYJ 35,3.0,3.0,"Greg Zuerlein kicks off 65 yards, touchback.",0.0,0.61,1.0,2023,16
2,10:35,1.0,10.0,BUF 25,3.0,3.0,James Cook left end for -5 yards (tackle by Quinnen Williams),0.61,-0.61,1.0,2023,16
2,9:57,2.0,15.0,BUF 20,3.0,3.0,Josh Allen pass complete short right to Stefon Diggs for 18 yards (tackle by C.J. Mosley and Michael Carter),-0.61,1.47,1.0,2023,16
2,9:21,1.0,10.0,BUF 38,3.0,3.0,Josh Allen pass incomplete short middle intended for James Cook,1.47,0.92,1.0,2023,16
2,9:16,2.0,10.0,BUF 38,3.0,3.0,Josh Allen pass complete short left to Dalton Kincaid for 8 yards (tackle by C.J. Mosley and Jordan Whitehead),0.92,1.29,1.0,2023,16
2,8:40,3.0,2.0,BUF 46,3.0,3.0,Josh Allen scrambles left end for 6 yards (tackle by Quinton Jefferson and C.J. Mosley),1.29,2.39,1.0,2023,16
2,7:59,1.0,10.0,NYJ 48,3.0,3.0,James Cook right end for 12 yards (tackle by Jamien Sherwood),2.39,3.18,1.0,2023,16
2,7:35,1.0,10.0,NYJ 36,3.0,3.0,James Cook up the middle for -1 yards (tackle by Quincy Williams and Sauce Gardner),3.18,2.5,1.0,2023,16
2,6:58,2.0,11.0,NYJ 37,3.0,3.0,Josh Allen pass complete deep right to Gabriel Davis for 26 yards (tackle by Tony Adams),2.5,4.84,1.0,2023,16
2,6:13,1.0,10.0,NYJ 11,3.0,3.0,Josh Allen pass complete short left to Stefon Diggs for 3 yards (tackle by Will McDonald),4.84,4.7,1.0,2023,16
2,5:34,2.0,7.0,NYJ 8,3.0,3.0,Damien Harris up the middle for 3 yards (tackle by Quincy Williams),4.7,4.44,1.0,2023,16
2,4:51,3.0,4.0,NYJ 5,9.0,3.0,"Josh Allen pass complete short right to Stefon Diggs for 5 yards, touchdown",4.44,7.0,1.0,2023,16
2,4:43,,,NYJ 15,10.0,3.0,Tyler Bass kicks extra point good,0.0,0.0,1.0,2023,16
2,4:43,,,BUF 35,10.0,3.0,"Tyler Bass kicks off 67 yards, returned by Xavier Gipson for 28 yards (tackle by Dane Jackson)",0.0,0.67,1.0,2023,16
2,4:38,1.0,10.0,NYJ 26,10.0,3.0,Zach Wilson pass complete short left to Tyler Conklin for 2 yards (tackle by Terrel Bernard),0.67,0.4,1.0,2023,16
2,3:56,2.0,8.0,NYJ 28,10.0,3.0,Dalvin Cook right end for 10 yards (tackle by Jordan Poyer),0.4,1.47,1.0,2023,16
2,3:17,1.0,10.0,NYJ 38,10.0,3.0,Zach Wilson pass short middle intended for Randall Cobb is intercepted by Matt Milano at NYJ-48 and returned for 13 yards (tackle by Zach Wilson),1.47,-3.25,1.0,2023,16
2,3:08,1.0,10.0,NYJ 35,10.0,3.0,"Penalty on Matt Milano: Taunting / Offense, 15 yards (accepted) (no play)",3.25,2.26,1.0,2023,16
2,3:08,1.0,10.0,NYJ 50,10.0,3.0,Josh Allen pass complete short left to Dalton Kincaid for 6 yards (tackle by Michael Carter and D.J. Reed),2.26,2.52,1.0,2023,16
2,2:36,2.0,4.0,NYJ 44,10.0,3.0,James Cook left tackle for 13 yards (tackle by Tony Adams),2.52,3.51,1.0,2023,16
2,2:00,1.0,10.0,NYJ 31,10.0,3.0,Josh Allen pass complete short left to Stefon Diggs for 6 yards (tackle by D.J. Reed and Quincy Williams),3.51,3.78,1.0,2023,16
2,1:24,2.0,4.0,NYJ 25,10.0,3.0,Josh Allen pass complete short left to Dalton Kincaid for 3 yards (tackle by Quincy Williams),3.78,3.47,1.0,2023,16
2,0:45,3.0,1.0,NYJ 22,10.0,3.0,Josh Allen up the middle for 2 yards (tackle by C.J. Mosley),3.47,4.24,1.0,2023,16
2,0:40,,,,,,Timeout #1 by Buffalo Bills,,,1.0,2023,16
2,0:40,1.0,10.0,NYJ 20,10.0,3.0,Josh Allen sacked by Quinton Jefferson for -3 yards,4.24,3.29,1.0,2023,16
2,0:34,,,,,,Timeout #2 by Buffalo Bills,,,1.0,2023,16
2,0:34,2.0,13.0,NYJ 23,10.0,3.0,Josh Allen pass incomplete deep right intended for James Cook (defended by Quincy Williams),3.29,2.61,1.0,2023,16
2,0:29,3.0,13.0,NYJ 23,10.0,3.0,Josh Allen scrambles left tackle for 7 yards (tackle by C.J. Mosley and Bryce Huff),2.61,2.4,1.0,2023,16
2,0:20,,,,,,Timeout #1 by New York Jets,,,1.0,2023,16
2,0:20,4.0,6.0,NYJ 16,13.0,3.0,Tyler Bass 34 yard field goal good,2.4,3.0,1.0,2023,16
2,0:17,,,BUF 35,13.0,3.0,"Tyler Bass kicks off 65 yards, touchback.",0.0,0.61,1.0,2023,16
2,0:17,1.0,10.0,NYJ 25,13.0,3.0,Zach Wilson kneels for -1 yards,0.61,-0.07,1.0,2023,16
3,15:00,,,BUF 35,13.0,3.0,"Tyler Bass kicks off 65 yards, touchback.",0.0,0.61,1.0,2023,16
3,15:00,1.0,10.0,NYJ 25,13.0,3.0,Breece Hall left guard for no gain (tackle by Ed Oliver),0.61,0.06,1.0,2023,16
3,14:21,2.0,10.0,NYJ 25,13.0,3.0,Zach Wilson pass incomplete short middle intended for Breece Hall,0.06,-0.62,1.0,2023,16
3,14:17,3.0,10.0,NYJ 25,13.0,3.0,Zach Wilson pass complete short middle to Garrett Wilson for 12 yards (tackle by Christian Benford),-0.62,1.4,1.0,2023,16
3,13:37,1.0,10.0,NYJ 37,13.0,3.0,Zach Wilson pass complete short right to Dalvin Cook for 7 yards (tackle by Jordan Poyer),1.4,1.8,1.0,2023,16
3,12:51,2.0,3.0,NYJ 44,13.0,3.0,Zach Wilson pass complete short right to Breece Hall for 20 yards (tackle by Jordan Poyer),1.8,3.18,1.0,2023,16
3,12:31,1.0,10.0,BUF 36,13.0,3.0,Dalvin Cook right guard for 9 yards (tackle by Tre'Davious White and Terrel Bernard),3.18,3.85,1.0,2023,16
3,11:52,2.0,1.0,BUF 27,13.0,3.0,Dalvin Cook left tackle for -1 yards (tackle by A.J. Epenesa),3.85,3.01,1.0,2023,16
3,11:03,3.0,2.0,BUF 28,13.0,3.0,Dalvin Cook up the middle for 6 yards (tackle by Jordan Phillips),3.01,4.11,1.0,2023,16
3,10:33,1.0,10.0,BUF 22,13.0,3.0,Breece Hall left end for 1 yard (tackle by Terrel Bernard and Ed Oliver),4.11,3.7,1.0,2023,16
3,10:12,2.0,9.0,BUF 21,13.0,3.0,Breece Hall left end for -4 yards. Breece Hall fumbles (forced by Gregory Rousseau). Breece Hall fumbles out of bounds,3.7,2.48,1.0,2023,16
3,9:13,3.0,13.0,BUF 25,13.0,3.0,"Zach Wilson pass incomplete short right. Penalty on Jeremy Ruckert: Offensive Pass Interference, 10 yards (declined) . Penalty on Connor McGovern: Ineligible Downfield Pass, 5 yards (declined)",2.48,1.8,1.0,2023,16
3,9:03,4.0,13.0,BUF 25,13.0,6.0,Greg Zuerlein 43 yard field goal good,1.8,3.0,1.0,2023,16
3,8:59,,,NYJ 35,13.0,6.0,"Greg Zuerlein kicks off 65 yards, touchback.",0.0,0.61,1.0,2023,16
3,8:59,1.0,10.0,BUF 25,13.0,6.0,James Cook left tackle for -1 yards (tackle by Jermaine Johnson and Quinnen Williams),0.61,-0.07,1.0,2023,16
3,8:19,2.0,11.0,BUF 24,13.0,6.0,Josh Allen pass complete short left to Dawson Knox for 15 yards (tackle by Tony Adams),-0.07,1.53,1.0,2023,16
3,7:35,1.0,10.0,BUF 39,13.0,6.0,Josh Allen pass complete short left to Dalton Kincaid for 9 yards (tackle by D.J. Reed and Tony Adams),1.53,2.2,1.0,2023,16
3,6:56,2.0,1.0,BUF 48,13.0,6.0,James Cook left end for 3 yards (tackle by D.J. Reed),2.2,2.32,1.0,2023,16
3,6:23,1.0,10.0,NYJ 49,13.0,6.0,Josh Allen pass complete short right to James Cook for 3 yards (tackle by Jamien Sherwood),2.32,2.19,1.0,2023,16
3,5:40,2.0,7.0,NYJ 46,13.0,6.0,Josh Allen pass complete short right to Stefon Diggs for 8 yards (tackle by Jordan Whitehead),2.19,3.05,1.0,2023,16
3,5:00,1.0,10.0,NYJ 38,13.0,6.0,Josh Allen sacked by Quinton Jefferson for -3 yards,3.05,2.1,1.0,2023,16
3,4:12,2.0,13.0,NYJ 41,13.0,6.0,Josh Allen pass deep middle intended for Stefon Diggs is intercepted by Jordan Whitehead in end zone and returned for no gain,2.1,-0.28,1.0,2023,16
3,4:08,1.0,10.0,NYJ 20,13.0,6.0,Zach Wilson pass complete short right to Dalvin Cook for 15 yards (tackle by Terrel Bernard and Matt Milano),0.28,1.27,1.0,2023,16
3,3:30,1.0,10.0,NYJ 35,13.0,6.0,Zach Wilson pass complete short right to Garrett Wilson for -2 yards (tackle by Tre'Davious White),1.27,0.45,1.0,2023,16
3,2:52,2.0,12.0,NYJ 33,13.0,6.0,Zach Wilson pass incomplete short right intended for Allen Lazard,0.45,-0.23,1.0,2023,16
3,2:49,3.0,12.0,NYJ 33,13.0,6.0,"Zach Wilson pass complete short middle to Michael Carter for 6 yards (tackle by Micah Hyde and Terrel Bernard). Penalty on Mekhi Becton: Offensive Holding, 10 yards (declined)",-0.23,-0.78,1.0,2023,16
3,2:18,4.0,6.0,NYJ 39,13.0,6.0,"Thomas Morstead punts 50 yards, returned by Deonte Harty for 4 yards (tackle by Jamien Sherwood)",-0.78,0.22,1.0,2023,16
3,2:10,1.0,10.0,BUF 15,13.0,6.0,Deonte Harty left end for 4 yards (tackle by D.J. Reed),-0.22,-0.11,1.0,2023,16
3,1:31,2.0,6.0,BUF 19,13.0,6.0,Josh Allen pass incomplete deep right,-0.11,-0.88,1.0,2023,16
3,1:22,3.0,6.0,BUF 19,13.0,6.0,Josh Allen pass complete short right to James Cook for 4 yards (tackle by Quincy Williams),-0.88,-1.83,1.0,2023,16
3,0:42,4.0,2.0,BUF 23,13.0,6.0,"Sam Martin punts 53 yards, returned by Xavier Gipson for 1 yard (tackle by Siran Neal)",-1.83,-0.61,1.0,2023,16
3,0:33,1.0,10.0,NYJ 25,13.0,6.0,Zach Wilson pass incomplete short middle intended for Allen Lazard (defended by Christian Benford),0.61,0.06,1.0,2023,16
3,0:20,2.0,10.0,NYJ 25,13.0,6.0,Breece Hall left end for 7 yards (tackle by Taylor Rapp),0.06,0.3,1.0,2023,16
4,15:00,3.0,3.0,NYJ 32,13.0,6.0,Zach Wilson sacked by and Leonard Floyd for -1 yards and Ed Oliver for -1 yards,0.3,-1.31,1.0,2023,16
4,14:19,4.0,4.0,NYJ 31,13.0,6.0,"Thomas Morstead punts 54 yards, fair catch by Deonte Harty at BUF-15",-1.31,0.22,1.0,2023,16
4,14:11,1.0,10.0,BUF 15,13.0,6.0,Josh Allen pass complete short left to James Cook for 6 yards (tackle by Michael Carter),-0.22,0.21,1.0,2023,16
4,13:39,2.0,4.0,BUF 21,13.0,6.0,James Cook up the middle for 4 yards (tackle by Tony Adams and Jermaine Johnson),0.21,0.61,1.0,2023,16
4,13:11,1.0,10.0,BUF 25,13.0,6.0,Josh Allen sacked by Jermaine Johnson for -2 yards,0.61,-0.21,1.0,2023,16
4,12:30,2.0,12.0,BUF 23,13.0,6.0,Josh Allen pass complete short right to Damien Harris for 3 yards (tackle by Sauce Gardner),-0.21,-0.49,1.0,2023,16
4,11:44,3.0,9.0,BUF 26,13.0,6.0,Josh Allen pass complete short right to Latavius Murray for 9 yards (tackle by Jermaine Johnson),-0.49,1.27,1.0,2023,16
4,11:12,1.0,10.0,BUF 35,13.0,6.0,Latavius Murray up the middle for 6 yards (tackle by Solomon Thomas),1.27,1.53,1.0,2023,16
4,10:30,2.0,4.0,BUF 41,13.0,6.0,Latavius Murray left guard for 2 yards (tackle by Quincy Williams),1.53,1.09,1.0,2023,16
4,9:49,3.0,2.0,BUF 43,13.0,6.0,Josh Allen pass short right intended for Gabriel Davis is intercepted by Jordan Whitehead at NYJ-43 and returned for no gain,1.09,-1.8,1.0,2023,16
4,9:43,1.0,10.0,NYJ 43,13.0,6.0,Dalvin Cook up the middle for 5 yards (tackle by DaQuan Jones and Terrel Bernard),1.8,1.93,1.0,2023,16
4,9:00,2.0,5.0,NYJ 48,13.0,6.0,Dalvin Cook up the middle for no gain (tackle by DaQuan Jones),1.93,1.22,1.0,2023,16
4,8:19,3.0,5.0,NYJ 48,13.0,6.0,Zach Wilson pass complete short left to Allen Lazard for 24 yards (tackle by Matt Milano and Terrel Bernard),1.22,3.71,1.0,2023,16
4,7:38,1.0,10.0,BUF 28,13.0,6.0,Breece Hall up the middle for 4 yards (tackle by Jordan Phillips),3.71,3.71,1.0,2023,16
4,6:58,2.0,6.0,BUF 24,13.0,6.0,Breece Hall up the middle for 1 yard (tackle by Tim Settle),3.71,3.14,1.0,2023,16
4,6:22,3.0,5.0,BUF 23,13.0,6.0,Zach Wilson pass complete short right to Garrett Wilson for 14 yards (tackle by Christian Benford),3.14,5.14,1.0,2023,16
4,5:46,1.0,9.0,BUF 9,13.0,6.0,Zach Wilson scrambles left end for 6 yards (tackle by Terrel Bernard),5.14,5.53,1.0,2023,16
4,4:58,2.0,3.0,BUF 3,13.0,12.0,"Zach Wilson pass complete short left to Garrett Wilson for 3 yards, touchdown",5.53,7.0,1.0,2023,16
4,4:55,,,BUF 15,13.0,12.0,"Penalty on NYJ: Delay of Game, 5 yards (accepted) (no play)",0.0,0.0,1.0,2023,16
4,4:55,,,BUF 20,13.0,13.0,Greg Zuerlein kicks extra point good,0.0,0.0,1.0,2023,16
4,4:55,,,NYJ 35,13.0,13.0,"Greg Zuerlein kicks off 65 yards, touchback.",0.0,0.61,1.0,2023,16
4,4:55,1.0,10.0,BUF 25,13.0,13.0,"Josh Allen aborted snap, recovered by Josh Allen at BUF-25 Josh Allen for no gain. Josh Allen fumbles (forced by Micheal Clemons), recovered by Quinnen Williams at BUF-27",0.61,-3.78,1.0,2023,16
4,4:51,1.0,10.0,BUF 27,13.0,13.0,Breece Hall right guard for 6 yards (tackle by Taylor Rapp and Jordan Poyer),3.78,4.04,1.0,2023,16
4,4:06,2.0,4.0,BUF 21,13.0,13.0,Breece Hall right guard for 3 yards (tackle by Ed Oliver and Taylor Rapp),4.04,3.84,1.0,2023,16
4,3:20,3.0,1.0,BUF 18,13.0,13.0,Dalvin Cook up the middle for no gain (tackle by Shaq Lawson and Tre'Davious White),3.84,2.4,1.0,2023,16
4,2:50,4.0,1.0,BUF 18,13.0,13.0,Zach Wilson up the middle for 2 yards (tackle by Shaq Lawson and Terrel Bernard),2.4,4.51,1.0,2023,16
4,2:06,1.0,10.0,BUF 16,13.0,13.0,Dalvin Cook right end for -3 yards (tackle by Ed Oliver and Matt Milano),4.51,3.52,1.0,2023,16
4,2:00,2.0,13.0,BUF 19,13.0,13.0,Dalvin Cook up the middle for 1 yard (tackle by Terrel Bernard),3.52,2.94,1.0,2023,16
4,1:56,,,,,,Timeout #1 by Buffalo Bills,,,1.0,2023,16
4,1:56,3.0,12.0,BUF 18,13.0,13.0,Michael Carter right tackle for 6 yards (tackle by Matt Milano and Terrel Bernard),2.94,2.66,1.0,2023,16
4,1:51,,,,,,Timeout #2 by Buffalo Bills,,,1.0,2023,16
4,1:51,4.0,6.0,BUF 12,13.0,16.0,Greg Zuerlein 30 yard field goal good,2.66,3.0,1.0,2023,16
4,1:48,,,NYJ 35,13.0,16.0,"Greg Zuerlein kicks off 65 yards, touchback.",0.0,0.61,1.0,2023,16
4,1:48,1.0,10.0,BUF 25,13.0,16.0,Josh Allen scrambles left end for 7 yards (tackle by Bryce Huff and C.J. Mosley),0.61,1.01,1.0,2023,16
4,1:21,2.0,3.0,BUF 32,13.0,16.0,Josh Allen pass complete short left to Gabriel Davis for 6 yards (tackle by D.J. Reed),1.01,1.47,1.0,2023,16
4,1:00,1.0,10.0,BUF 38,13.0,16.0,Josh Allen pass complete short right to Stefon Diggs for 15 yards (tackle by Michael Carter),1.47,2.46,1.0,2023,16
4,0:39,1.0,10.0,NYJ 47,13.0,16.0,"Josh Allen pass complete short right to Stefon Diggs for no gain. Penalty on Stefon Diggs: Offensive Pass Interference, 10 yards (accepted) (no play)",2.46,1.8,1.0,2023,16
4,0:35,,,,,,Timeout #1 by New York Jets,,,1.0,2023,16
4,0:35,1.0,20.0,BUF 43,13.0,16.0,Josh Allen pass complete short left to Stefon Diggs for 15 yards (tackle by D.J. Reed),1.8,2.59,1.0,2023,16
4,0:29,,,,,,Timeout #3 by Buffalo Bills,,,1.0,2023,16
4,0:29,2.0,5.0,NYJ 42,13.0,16.0,Josh Allen pass complete short left to Stefon Diggs for 10 yards (tackle by D.J. Reed),2.59,3.45,1.0,2023,16
4,0:17,1.0,10.0,NYJ 32,13.0,16.0,Josh Allen spiked the ball,3.45,2.9,1.0,2023,16
4,0:16,2.0,10.0,NYJ 32,13.0,16.0,Josh Allen pass incomplete deep left intended for Gabriel Davis,2.9,2.21,1.0,2023,16
4,0:10,,,,,,Timeout #2 by New York Jets,,,1.0,2023,16
4,0:10,3.0,10.0,NYJ 32,13.0,16.0,Josh Allen pass incomplete short left intended for Latavius Murray,2.21,1.24,1.0,2023,16
4,0:06,4.0,10.0,NYJ 32,16.0,16.0,Tyler Bass 50 yard field goal good,1.24,3.0,1.0,2023,16
4,0:02,,,BUF 35,16.0,16.0,"Tyler Bass kicks off 65 yards, touchback.",0.0,0.61,1.0,2023,16
4,0:02,1.0,10.0,NYJ 25,16.0,16.0,Zach Wilson kneels for -1 yards,0.61,0.0,1.0,2023,16
,,,,,,,"Bills won the coin toss, Bills to receive the overtime kickoff.",,,1.0,2023,16
OT,10:00,,,NYJ 35,16.0,16.0,"Greg Zuerlein kicks off 65 yards, touchback.",0.0,0.61,1.0,2023,16
OT,10:00,1.0,10.0,BUF 25,16.0,16.0,"Penalty on Spencer Brown: False Start, 5 yards (accepted) (no play)",0.61,0.28,1.0,2023,16
OT,10:00,1.0,15.0,BUF 20,16.0,16.0,Josh Allen pass incomplete short right intended for Dawson Knox,0.28,-0.61,1.0,2023,16
OT,9:57,2.0,15.0,BUF 20,16.0,16.0,James Cook up the middle for 3 yards (tackle by John Franklin-Myers and Quinnen Williams),-0.61,-0.89,1.0,2023,16
OT,9:26,3.0,12.0,BUF 23,16.0,16.0,Josh Allen pass incomplete short left intended for Stefon Diggs,-0.89,-1.83,1.0,2023,16
OT,9:21,4.0,12.0,BUF 23,16.0,22.0,"Sam Martin punts 42 yards, returned by Xavier Gipson for 65 yards, touchdown",-1.83,-6.0,1.0,2023,16
