Player,Tm,Fumbles Fmb,Fumbles FL,week,year,game_id
Jimmy Garoppolo,LVR,1,0,1.0,2023,11
Josh Jacobs,LVR,0,0,1.0,2023,11
Zamir White,LVR,0,0,1.0,2023,11
Jakobi Meyers,LVR,0,0,1.0,2023,11
Davante Adams,LVR,0,0,1.0,2023,11
Austin Hooper,LVR,0,0,1.0,2023,11
DeAndre Carter,LVR,0,0,1.0,2023,11
Ameer Abdullah,LVR,0,0,1.0,2023,11
Russell Wilson,DEN,0,0,1.0,2023,11
Javonte Williams,DEN,0,0,1.0,2023,11
Samaje Perine,DEN,0,0,1.0,2023,11
Adam Trautman,DEN,0,0,1.0,2023,11
Courtland Sutton,DEN,0,0,1.0,2023,11
Brandon Johnson,DEN,0,0,1.0,2023,11
Greg Dulcich,DEN,0,0,1.0,2023,11
Lil'Jordan Humphrey,DEN,0,0,1.0,2023,11
Marvin Mims,DEN,0,0,1.0,2023,11
Michael Burton,DEN,0,0,1.0,2023,11
Phillip Dorsett,DEN,0,0,1.0,2023,11
Jaleel McLaughlin,DEN,0,0,1.0,2023,11
