#,Quarter,Time,LOS,Plays,Length,Net Yds,Result,home_team,team,week,year,game_id
1,1,15:00,MIA 25,5,2:58,69,Fumble,0,Dolphins,1.0,2023,12
2,1,4:39,MIA 25,9,3:24,75,Touchdown,0,Dolphins,1.0,2023,12
3,2,14:46,MIA 23,8,3:03,72,Field Goal,0,Dolphins,1.0,2023,12
4,2,9:07,MIA 25,3,0:59,8,Punt,0,Dolphins,1.0,2023,12
5,2,6:34,MIA 20,12,4:52,80,Touchdown,0,Dolphins,1.0,2023,12
6,2,0:09,MIA 25,2,0:09,52,Field Goal,0,Dolphins,1.0,2023,12
7,3,9:19,MIA 25,9,4:48,49,Interception,0,Dolphins,1.0,2023,12
8,3,2:18,LAC 35,1,0:06,35,Touchdown,0,Dolphins,1.0,2023,12
9,4,14:00,MIA 25,9,3:57,48,Field Goal,0,Dolphins,1.0,2023,12
10,4,3:53,MIA 25,8,2:08,75,Touchdown,0,Dolphins,1.0,2023,12
11,4,0:55,LAC 24,2,0:55,-2,End of Game,0,Dolphins,1.0,2023,12
