Player,Tm,Rushing Att,Rushing Yds,Rushing TD,Rushing Lng,week,year,game_id
Tua Tagovailoa,MIA,5,5,0,7,1.0,2023,12
Raheem Mostert,MIA,10,37,1,12,1.0,2023,12
Erik Ezukanma,MIA,2,17,0,12,1.0,2023,12
Salvon Ahmed,MIA,3,11,0,8,1.0,2023,12
Tyreek Hill,MIA,0,0,0,0,1.0,2023,12
Jaylen Waddle,MIA,0,0,0,0,1.0,2023,12
Durham Smythe,MIA,0,0,0,0,1.0,2023,12
Braxton Berrios,MIA,0,0,0,0,1.0,2023,12
River Cracraft,MIA,0,0,0,0,1.0,2023,12
Alec Ingold,MIA,0,0,0,0,1.0,2023,12
Justin Herbert,LAC,5,17,1,5,1.0,2023,12
Austin Ekeler,LAC,16,117,1,55,1.0,2023,12
Joshua Kelley,LAC,16,91,1,14,1.0,2023,12
Keenan Allen,LAC,2,6,0,4,1.0,2023,12
Gerald Everett,LAC,1,2,0,2,1.0,2023,12
Mike Williams,LAC,0,0,0,0,1.0,2023,12
Donald Parham,LAC,0,0,0,0,1.0,2023,12
Quentin Johnston,LAC,0,0,0,0,1.0,2023,12
Derius Davis,LAC,0,0,0,0,1.0,2023,12
Josh Palmer,LAC,0,0,0,0,1.0,2023,12
