Unnamed: 0_level_0,Unnamed: 1_level_0,Offense,Offense,Offense,Offense,Defense,Defense,Defense,Defense,Special Teams,Special Teams,Special Teams,Special Teams,Special Teams,Special Teams,week,year,game_id
Tm,Total,Tot,Pass,Rush,TOvr,Tot,Pass,Rush,TOvr,Tot,KO,KR,P,PR,FG/XP,,,
Dolphins,-11.0,-4.67,-9.15,3.75,-14.79,-9.16,-3.36,-6.13,4.44,4.05,-4.24,8.54,0.81,-1.57,0.51,18.0,2024,269
Jets,11.0,9.16,3.36,6.13,-4.44,4.67,9.15,-3.75,14.79,-4.05,-8.54,4.24,1.57,-0.81,-0.51,18.0,2024,269
