Unnamed: 0_level_0,Unnamed: 1_level_0,Off.,Off.,Def.,Def.,ST,ST,home_team,team,week,year,game_id
Player,Pos,Num,Pct,Num,Pct,Num,Pct,,,,,
Darnell Wright,T,62,100%,0,0%,4,15%,0,Bears,18.0,2024,261
Coleman Shelton,C,62,100%,0,0%,4,15%,0,Bears,18.0,2024,261
Matt Pryor,T,62,100%,0,0%,4,15%,0,Bears,18.0,2024,261
Jake Curhan,T,62,100%,0,0%,4,15%,0,Bears,18.0,2024,261
Caleb Williams,QB,62,100%,0,0%,0,0%,0,Bears,18.0,2024,261
Larry Borom,T,62,100%,0,0%,0,0%,0,Bears,18.0,2024,261
Cole Kmet,TE,61,98%,0,0%,4,15%,0,Bears,18.0,2024,261
D.J. Moore,WR,61,98%,0,0%,1,4%,0,Bears,18.0,2024,261
Rome Odunze,WR,55,89%,0,0%,0,0%,0,Bears,18.0,2024,261
Keenan Allen,WR,54,87%,0,0%,0,0%,0,Bears,18.0,2024,261
D'Andre Swift,RB,49,79%,0,0%,0,0%,0,Bears,18.0,2024,261
Roschon Johnson,RB,13,21%,0,0%,16,59%,0,Bears,18.0,2024,261
Marcedes Lewis,TE,12,19%,0,0%,4,15%,0,Bears,18.0,2024,261
Gerald Everett,TE,4,6%,0,0%,0,0%,0,Bears,18.0,2024,261
Collin Johnson,WR,1,2%,0,0%,18,67%,0,Bears,18.0,2024,261
Jonathan Owens,SS,0,0%,65,100%,11,41%,0,Bears,18.0,2024,261
Tyrique Stevenson,CB,0,0%,65,100%,6,22%,0,Bears,18.0,2024,261
T.J. Edwards,LB,0,0%,65,100%,1,4%,0,Bears,18.0,2024,261
Tremaine Edmunds,LB,0,0%,65,100%,1,4%,0,Bears,18.0,2024,261
Kevin Byard,FS,0,0%,65,100%,0,0%,0,Bears,18.0,2024,261
Kyler Gordon,CB,0,0%,50,77%,1,4%,0,Bears,18.0,2024,261
Jaylon Johnson,CB,0,0%,49,75%,0,0%,0,Bears,18.0,2024,261
Gervon Dexter,DT,0,0%,42,65%,5,19%,0,Bears,18.0,2024,261
Montez Sweat,DE,0,0%,34,52%,1,4%,0,Bears,18.0,2024,261
DeMarcus Walker,DE,0,0%,33,51%,1,4%,0,Bears,18.0,2024,261
Byron Cowart,DT,0,0%,32,49%,4,15%,0,Bears,18.0,2024,261
Chris Williams,DT,0,0%,30,46%,0,0%,0,Bears,18.0,2024,261
Jacob Martin,DE,0,0%,22,34%,15,56%,0,Bears,18.0,2024,261
Darrell Taylor,DE,0,0%,22,34%,0,0%,0,Bears,18.0,2024,261
Terell Smith,CB,0,0%,16,25%,13,48%,0,Bears,18.0,2024,261
Austin Booker,DE,0,0%,16,25%,4,15%,0,Bears,18.0,2024,261
Jonathan Ford,DT,0,0%,16,25%,0,0%,0,Bears,18.0,2024,261
Jack Sanborn,LB,0,0%,15,23%,22,81%,0,Bears,18.0,2024,261
Dominique Robinson,DE,0,0%,11,17%,7,26%,0,Bears,18.0,2024,261
Daniel Hardy,DE,0,0%,2,3%,22,81%,0,Bears,18.0,2024,261
Amen Ogbongbemiga,LB,0,0%,0,0%,22,81%,0,Bears,18.0,2024,261
Josh Blackwell,CB,0,0%,0,0%,17,63%,0,Bears,18.0,2024,261
Adrian Colbert,FS,0,0%,0,0%,16,59%,0,Bears,18.0,2024,261
Tarvarius Moore,SS,0,0%,0,0%,14,52%,0,Bears,18.0,2024,261
Tyler Scott,WR,0,0%,0,0%,11,41%,0,Bears,18.0,2024,261
Scott Daly,LS,0,0%,0,0%,10,37%,0,Bears,18.0,2024,261
Tory Taylor,P,0,0%,0,0%,10,37%,0,Bears,18.0,2024,261
Cairo Santos,K,0,0%,0,0%,8,30%,0,Bears,18.0,2024,261
Darrynton Evans,RB,0,0%,0,0%,8,30%,0,Bears,18.0,2024,261
Doug Kramer,C,0,0%,0,0%,4,15%,0,Bears,18.0,2024,261
Chris Glaser,G,0,0%,0,0%,4,15%,0,Bears,18.0,2024,261
