Player,Tm,Att,Yds,TD,1D,YBC,YBC/Att,YAC,YAC/Att,BrkTkl,Att/Br,week,year,game_id
Clyde Edwards-Helaire,NOR,8,26,0,1,6,0.8,20,2.5,1,8.0,18.0,2024,265
Jamaal Williams,NOR,8,15,0,2,10,1.3,5,0.6,0,,18.0,2024,265
Jordan Mims,NOR,2,12,0,1,12,6.0,0,0.0,0,,18.0,2024,265
Spencer Rattler,NOR,1,11,0,0,11,11.0,0,0.0,0,,18.0,2024,265
Bucky Irving,TAM,19,89,1,2,71,3.7,18,0.9,0,,18.0,2024,265
Baker Mayfield,TAM,9,68,0,3,46,5.1,22,2.4,3,3.0,18.0,2024,265
Sean Tucker,TAM,2,16,0,1,12,6.0,4,2.0,0,,18.0,2024,265
Jalen McMillan,TAM,1,6,0,0,5,5.0,1,1.0,0,,18.0,2024,265
