Player,Pos,home_team,team,week,year,game_id
Tyler Huntley,QB,0,Dolphins,18.0,2024,269
De'Von Achane,RB,0,Dolphins,18.0,2024,269
Alec Ingold,FB,0,Dolphins,18.0,2024,269
Jaylen Waddle,WR,0,Dolphins,18.0,2024,269
Tyreek Hill,WR,0,Dolphins,18.0,2024,269
Jonnu Smith,TE,0,Dolphins,18.0,2024,269
Aaron Brewer,OL,0,Dolphins,18.0,2024,269
Isaiah Wynn,OL,0,Dolphins,18.0,2024,269
Robert Jones,OL,0,Dolphins,18.0,2024,269
Patrick Paul,OT,0,Dolphins,18.0,2024,269
Terron Armstead,T,0,Dolphins,18.0,2024,269
Benito Jones,DT,0,Dolphins,18.0,2024,269
Zach Sieler,DT,0,Dolphins,18.0,2024,269
Calais Campbell,DT,0,Dolphins,18.0,2024,269
Emmanuel Ogbah,LB,0,Dolphins,18.0,2024,269
Tyrel Dodson,LB,0,Dolphins,18.0,2024,269
Jordyn Brooks,LB,0,Dolphins,18.0,2024,269
Kader Kohou,CB,0,Dolphins,18.0,2024,269
Storm Duck,CB,0,Dolphins,18.0,2024,269
Jalen Ramsey,CB,0,Dolphins,18.0,2024,269
Jevon Holland,S,0,Dolphins,18.0,2024,269
Jordan Poyer,S,0,Dolphins,18.0,2024,269
