#,Quarter,Time,LOS,Plays,Length,Net Yds,Result,home_team,team,week,year,game_id
1,1,15:00,CLE 30,4,2:53,27,Punt,0,Browns,18.0,2024,257
2,1,9:19,CLE 20,2,0:47,3,Interception,0,Browns,18.0,2024,257
3,1,8:32,CLE 30,4,2:19,9,Downs,0,Browns,18.0,2024,257
4,1,2:41,CLE 9,6,3:20,12,Punt,0,Browns,18.0,2024,257
5,2,11:03,CLE 40,9,4:30,55,Field Goal,0,Browns,18.0,2024,257
6,2,2:55,CLE 23,3,1:08,3,Punt,0,Browns,18.0,2024,257
7,3,10:42,CLE 30,3,0:47,8,Punt,0,Browns,18.0,2024,257
8,3,6:42,CLE 10,4,2:39,9,Punt,0,Browns,18.0,2024,257
9,3,3:09,CLE 28,12,6:36,72,Touchdown,0,Browns,18.0,2024,257
10,4,6:44,CLE 30,5,2:09,21,Downs,0,Browns,18.0,2024,257
11,4,3:04,CLE 48,3,0:48,34,Interception,0,Browns,18.0,2024,257
12,4,0:24,CLE 20,1,0:24,-1,End of Game,0,Browns,18.0,2024,257
