Player,Tm,Int,Tgt,Cmp,Cmp%,Yds,Yds/Cmp,Yds/Tgt,TD,Rat,DADOT,Air,YAC,Bltz,Hrry,QBKD,Sk,Prss,Comb,MTkl,MTkl%,week,year,game_id
K.J. Henry,,,0,0,,,,,,,,,,2,0,0,,0,,0,,18.0,2024,266
Dane Belton,NYG,0.0,5,4,80.0%,50.0,12.5,10.0,1.0,147.9,8.2,35.0,15.0,2,0,0,0.0,0,4.0,0,0.0%,18.0,2024,266
Dyontae Johnson,NYG,0.0,5,4,80.0%,38.0,9.5,7.6,0.0,98.3,5.8,13.0,25.0,3,0,0,0.0,0,11.0,0,0.0%,18.0,2024,266
Deonte Banks,NYG,0.0,5,3,60.0%,32.0,10.7,6.4,0.0,78.7,7.0,24.0,8.0,0,0,0,0.0,0,1.0,0,0.0%,18.0,2024,266
Divaad Wilson,NYG,0.0,4,3,75.0%,34.0,11.3,8.5,0.0,100.0,7.5,21.0,13.0,1,0,0,0.0,0,5.0,0,0.0%,18.0,2024,266
Adoree' Jackson,NYG,0.0,5,3,60.0%,31.0,10.3,6.2,0.0,77.9,11.8,24.0,7.0,0,0,0,0.0,0,2.0,1,33.3%,18.0,2024,266
Tomon Fox,NYG,0.0,2,2,100.0%,16.0,8.0,8.0,0.0,100.0,-3.0,-6.0,22.0,1,0,0,0.0,0,2.0,1,33.3%,18.0,2024,266
Jason Pinnock,NYG,0.0,3,2,66.7%,19.0,9.5,6.3,1.0,123.6,1.3,17.0,2.0,1,0,0,0.0,0,2.0,0,0.0%,18.0,2024,266
Andru Phillips,NYG,0.0,5,2,40.0%,14.0,7.0,2.8,0.0,47.9,5.4,8.0,6.0,1,0,0,0.0,0,4.0,0,0.0%,18.0,2024,266
Brian Burns,NYG,0.0,1,1,100.0%,16.0,16.0,16.0,0.0,118.7,11.0,11.0,5.0,4,0,1,0.5,2,5.0,0,0.0%,18.0,2024,266
Isaiah Simmons,NYG,0.0,1,1,100.0%,5.0,5.0,5.0,0.0,87.5,3.0,3.0,2.0,1,0,1,0.0,1,2.0,0,0.0%,18.0,2024,266
Ty Summers,NYG,0.0,2,1,50.0%,6.0,6.0,3.0,0.0,56.2,-0.5,-3.0,9.0,0,0,0,0.0,0,4.0,0,0.0%,18.0,2024,266
Darius Muasau,NYG,0.0,2,1,50.0%,8.0,8.0,4.0,0.0,60.4,3.5,6.0,2.0,2,0,0,0.0,0,8.0,0,0.0%,18.0,2024,266
Kayvon Thibodeaux,NYG,0.0,0,0,,,,,,,,,,0,0,1,1.5,3,4.0,0,0.0%,18.0,2024,266
Boogie Basham,NYG,0.0,0,0,,,,,,,,,,0,0,1,0.0,1,2.0,0,0.0%,18.0,2024,266
Elijah Garcia,NYG,0.0,0,0,,,,,,,,,,0,0,1,0.0,1,2.0,0,0.0%,18.0,2024,266
Anthony Johnson,NYG,0.0,1,0,0.0%,,,0.0,,39.6,5.0,,,1,0,0,0.0,0,3.0,0,0.0%,18.0,2024,266
Oren Burks,PHI,0.0,9,9,100.0%,30.0,3.3,3.3,0.0,80.6,0.7,6.0,24.0,0,0,0,0.0,0,17.0,1,5.6%,18.0,2024,266
Tristin McCollum,PHI,0.0,4,3,75.0%,23.0,7.7,5.8,0.0,88.5,-0.5,2.0,21.0,0,0,0,0.0,0,9.0,1,10.0%,18.0,2024,266
Avonte Maddox,PHI,0.0,4,3,75.0%,16.0,5.3,4.0,0.0,81.2,1.3,9.0,7.0,0,0,0,0.0,0,4.0,0,0.0%,18.0,2024,266
Jeremiah Trotter Jr.,PHI,0.0,4,3,75.0%,15.0,5.0,3.8,0.0,80.2,-1.5,-9.0,24.0,2,0,0,0.0,0,11.0,2,15.4%,18.0,2024,266
Moro Ojomo,PHI,0.0,1,1,100.0%,2.0,2.0,2.0,0.0,79.2,0.0,0.0,2.0,0,1,1,0.0,2,5.0,0,0.0%,18.0,2024,266
Eli Ricks,PHI,0.0,1,1,100.0%,45.0,45.0,45.0,1.0,158.3,30.0,30.0,15.0,0,0,0,0.0,0,1.0,0,0.0%,18.0,2024,266
Kelee Ringo,PHI,0.0,3,1,33.3%,6.0,6.0,2.0,0.0,42.4,13.7,3.0,3.0,0,0,0,0.0,0,5.0,0,0.0%,18.0,2024,266
Bryce Huff,PHI,0.0,1,1,100.0%,1.0,1.0,1.0,0.0,79.2,-4.0,-4.0,5.0,0,0,0,0.0,0,3.0,0,0.0%,18.0,2024,266
Milton Williams,PHI,0.0,0,0,,,,,,,,,,0,0,1,0.0,1,1.0,0,0.0%,18.0,2024,266
Isaiah Rodgers,PHI,0.0,2,0,0.0%,,,0.0,,39.6,18.0,,,0,0,0,0.0,0,3.0,0,0.0%,18.0,2024,266
