Player,Pos,home_team,team,week,year,game_id
C.J. Stroud,QB,0,Texans,18.0,2024,264
Joe Mixon,RB,0,Texans,18.0,2024,264
Robert Woods,WR,0,Texans,18.0,2024,264
Nico Collins,WR,0,Texans,18.0,2024,264
John Metchie,WR,0,Texans,18.0,2024,264
Dalton Schultz,TE,0,Texans,18.0,2024,264
Juice Scruggs,OL,0,Texans,18.0,2024,264
Jarrett Patterson,OL,0,Texans,18.0,2024,264
Laremy Tunsil,T,0,Texans,18.0,2024,264
Blake Fisher,T,0,Texans,18.0,2024,264
Tytus Howard,T,0,Texans,18.0,2024,264
Derek Barnett,DE,0,Texans,18.0,2024,264
Danielle Hunter,DE,0,Texans,18.0,2024,264
Tim Settle,DT,0,Texans,18.0,2024,264
Mario Edwards,DT,0,Texans,18.0,2024,264
Henry To'oTo'o,LB,0,Texans,18.0,2024,264
Devin White,LB,0,Texans,18.0,2024,264
Azeez Al-Shaair,LB,0,Texans,18.0,2024,264
Kamari Lassiter,CB,0,Texans,18.0,2024,264
Derek Stingley Jr.,CB,0,Texans,18.0,2024,264
Eric Murray,S,0,Texans,18.0,2024,264
Calen Bullock,S,0,Texans,18.0,2024,264
