Unnamed: 0_level_0,Unnamed: 1_level_0,Receiving,Receiving,Receiving,Receiving,Receiving,week,year,game_id
Player,Tm,Tgt,Rec,Yds,TD,Lng,,,
Davis Mills,HOU,0,0,0,0,0,18.0,2024,264
C.J. Stroud,HOU,0,0,0,0,0,18.0,2024,264
Dameon Pierce,HOU,2,0,0,0,0,18.0,2024,264
Joe Mixon,HOU,1,1,5,0,5,18.0,2024,264
Robert Woods,HOU,3,2,39,0,24,18.0,2024,264
Nico Collins,HOU,5,5,38,1,14,18.0,2024,264
Dalton Schultz,HOU,3,3,29,0,13,18.0,2024,264
John Metchie,HOU,4,2,24,0,20,18.0,2024,264
Diontae Johnson,HOU,4,2,12,0,10,18.0,2024,264
Xavier Hutchinson,HOU,2,1,5,0,5,18.0,2024,264
Cade Stover,HOU,1,0,0,0,0,18.0,2024,264
Dare Ogunbowale,HOU,3,2,26,0,16,18.0,2024,264
Will Levis,TEN,0,0,0,0,0,18.0,2024,264
Mason Rudolph,TEN,0,0,0,0,0,18.0,2024,264
Tony Pollard,TEN,0,0,0,0,0,18.0,2024,264
Julius Chestnut,TEN,0,0,0,0,0,18.0,2024,264
Joshua Kelley,TEN,0,0,0,0,0,18.0,2024,264
Nick Westbrook-Ikhine,TEN,7,4,50,0,19,18.0,2024,264
Tay Martin,TEN,2,1,49,1,49,18.0,2024,264
Josh Whyle,TEN,7,5,29,0,9,18.0,2024,264
Nick Vannett,TEN,2,2,26,0,17,18.0,2024,264
Bryce Oliver,TEN,3,1,15,0,15,18.0,2024,264
Calvin Ridley,TEN,5,3,76,0,39,18.0,2024,264
