Unnamed: 0_level_0,Unnamed: 1_level_0,Fumbles,Fumbles,week,year,game_id
Player,Tm,Fmb,FL,,,
Bailey Zappe,CLE,0,0,18.0,2024,257
Dorian Thompson-Robinson,CLE,0,0,18.0,2024,257
D'Onta Foreman,CLE,0,0,18.0,2024,257
Jacob Kibodi,CLE,0,0,18.0,2024,257
Jerry Jeudy,CLE,0,0,18.0,2024,257
Jordan Akins,CLE,0,0,18.0,2024,257
Elijah Moore,CLE,0,0,18.0,2024,257
Blake Whiteheart,CLE,0,0,18.0,2024,257
Brenden Bates,CLE,0,0,18.0,2024,257
Jamari Thrash,CLE,0,0,18.0,2024,257
Lamar Jackson,BAL,0,0,18.0,2024,257
Derrick Henry,BAL,0,0,18.0,2024,257
Keaton Mitchell,BAL,0,0,18.0,2024,257
Zay Flowers,BAL,0,0,18.0,2024,257
Rashod Bateman,BAL,0,0,18.0,2024,257
Mark Andrews,BAL,0,0,18.0,2024,257
Isaiah Likely,BAL,0,0,18.0,2024,257
Patrick Ricard,BAL,0,0,18.0,2024,257
Tylan Wallace,BAL,0,0,18.0,2024,257
Rasheen Ali,BAL,0,0,18.0,2024,257
