Unnamed: 0_level_0,Unnamed: 1_level_0,Receiving,Receiving,Receiving,Receiving,Receiving,week,year,game_id
Player,Tm,Tgt,Rec,Yds,TD,Lng,,,
Joe Burrow,CIN,0,0,0,0,0,18.0,2024,258
Khalil Herbert,CIN,8,7,14,0,6,18.0,2024,258
Ja'Marr Chase,CIN,14,10,96,1,19,18.0,2024,258
Mike Gesicki,CIN,10,8,68,0,16,18.0,2024,258
Tee Higgins,CIN,5,4,53,0,18,18.0,2024,258
Drew Sample,CIN,4,4,14,0,8,18.0,2024,258
Andrei Iosivas,CIN,3,2,12,0,9,18.0,2024,258
Tanner Hudson,CIN,1,1,11,0,11,18.0,2024,258
Cam Grandy,CIN,1,1,9,0,9,18.0,2024,258
Russell Wilson,PIT,0,0,0,0,0,18.0,2024,258
Najee Harris,PIT,5,4,20,0,12,18.0,2024,258
Jaylen Warren,PIT,1,0,0,0,0,18.0,2024,258
Cordarrelle Patterson,PIT,0,0,0,0,0,18.0,2024,258
Pat Freiermuth,PIT,11,8,85,1,19,18.0,2024,258
Mike Williams,PIT,1,1,25,0,25,18.0,2024,258
Van Jefferson,PIT,4,3,18,0,8,18.0,2024,258
Calvin Austin III,PIT,1,0,0,0,0,18.0,2024,258
George Pickens,PIT,6,1,0,0,0,18.0,2024,258
