Unnamed: 0_level_0,Unnamed: 1_level_0,Fumbles,Fumbles,week,year,game_id
Player,Tm,Fmb,FL,,,
Joe Burrow,CIN,1,0,18.0,2024,258
Khalil Herbert,CIN,1,0,18.0,2024,258
Ja'Marr Chase,CIN,0,0,18.0,2024,258
Mike Gesicki,CIN,0,0,18.0,2024,258
Tee Higgins,CIN,0,0,18.0,2024,258
Drew Sample,CIN,0,0,18.0,2024,258
Andrei Iosivas,CIN,0,0,18.0,2024,258
Tanner Hudson,CIN,0,0,18.0,2024,258
Cam Grandy,CIN,0,0,18.0,2024,258
Russell Wilson,PIT,0,0,18.0,2024,258
Najee Harris,PIT,0,0,18.0,2024,258
Jaylen Warren,PIT,0,0,18.0,2024,258
Cordarrelle Patterson,PIT,0,0,18.0,2024,258
Pat Freiermuth,PIT,0,0,18.0,2024,258
Mike Williams,PIT,0,0,18.0,2024,258
Van Jefferson,PIT,0,0,18.0,2024,258
Calvin Austin III,PIT,1,1,18.0,2024,258
George Pickens,PIT,0,0,18.0,2024,258
