#,Quarter,Time,LOS,Plays,Length,Net Yds,Result,home_team,team,week,year,game_id
1,1,9:16,TAM 23,9,4:25,43,Field Goal,1,Buccaneers,18.0,2024,265
2,2,14:52,TAM 30,3,1:02,6,Punt,1,Buccaneers,18.0,2024,265
3,2,6:14,TAM 30,12,5:11,63,Field Goal,1,Buccaneers,18.0,2024,265
4,2,0:07,TAM 32,1,0:07,-1,End of Half,1,Buccaneers,18.0,2024,265
5,3,15:00,TAM 28,10,4:33,72,Touchdown,1,Buccaneers,18.0,2024,265
6,3,9:22,TAM 25,3,1:53,1,Interception,1,Buccaneers,18.0,2024,265
7,3,5:53,TAM 30,3,1:33,3,Punt,1,Buccaneers,18.0,2024,265
8,3,2:18,TAM 18,12,7:09,82,Touchdown,1,Buccaneers,18.0,2024,265
9,4,7:38,TAM 6,12,5:47,94,Touchdown,1,Buccaneers,18.0,2024,265
10,4,0:36,TAM 32,1,0:36,9,End of Game,1,Buccaneers,18.0,2024,265
