Player,Tm,Cmp,Att,Yds,1D,1D%,IAY,IAY/PA,CAY,CAY/Cmp,CAY/PA,YAC,YAC/Cmp,Drops,Drop%,BadTh,Bad%,Sk,Bltz,Hrry,Hits,Prss,Prss%,Scrm,Yds/Scr,week,year,game_id
Bryce Young,CAR,25,34,251,15,44.1,294,8.6,152,6.1,4.5,99,4.0,0,0.0%,5,14.7%,0,5,3,0,3,7.9%,4,6.3,18.0,2024,259
Jalen Coker,CAR,1,1,19,1,100.0,16,16.0,16,16.0,16.0,3,3.0,0,0.0%,0,0.0%,0,0,1,0,1,100.0%,0,,18.0,2024,259
Michael Penix,ATL,21,38,312,11,28.2,427,11.2,243,11.6,6.4,69,3.3,5,13.5%,6,16.2%,1,11,2,4,7,17.5%,1,5.0,18.0,2024,259
