Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat,week,year,game_id
Brian Thomas,JAX,11,7,103,0,3.0,77,11.0,26,3.7,15.2,0,,1,9.1,1,56.2,18.0,2024,262
Brenton Strange,JAX,4,4,60,0,4.0,36,9.0,24,6.0,9.0,1,4.0,0,0.0,0,118.7,18.0,2024,262
Travis Etienne,JAX,5,3,29,0,2.0,-9,-3.0,38,12.7,-2.2,1,3.0,0,0.0,0,76.2,18.0,2024,262
Parker Washington,JAX,4,2,15,1,1.0,9,4.5,6,3.0,12.8,0,,0,0.0,0,99.0,18.0,2024,262
Tank Bigsby,JAX,1,1,3,0,0.0,-4,-4.0,7,7.0,-4.0,0,,0,0.0,0,79.2,18.0,2024,262
Josh Reynolds,JAX,3,1,11,0,,11,11.0,0,0.0,6.7,0,,0,0.0,0,45.1,18.0,2024,262
D'Ernest Johnson,JAX,2,1,0,0,0.0,2,2.0,-2,-2.0,0.0,0,,0,0.0,0,56.2,18.0,2024,262
Luke Farrell,JAX,1,1,4,0,,3,3.0,1,1.0,3.0,0,,0,0.0,0,83.3,18.0,2024,262
Josh Downs,IND,13,10,94,0,5.0,37,3.7,57,5.7,5.0,1,10.0,0,0.0,0,96.3,18.0,2024,262
Michael Pittman Jr.,IND,10,6,72,0,3.0,62,10.3,10,1.7,13.3,0,,0,0.0,0,82.1,18.0,2024,262
Alec Pierce,IND,2,2,57,1,2.0,51,25.5,6,3.0,25.5,0,,0,0.0,0,158.3,18.0,2024,262
Kylen Granson,IND,4,1,7,0,,2,2.0,5,5.0,13.3,0,,0,0.0,0,39.6,18.0,2024,262
Andrew Ogletree,IND,1,1,21,0,1.0,12,12.0,9,9.0,12.0,0,,0,0.0,0,118.7,18.0,2024,262
Tyler Goodson,IND,2,1,5,0,,2,2.0,3,3.0,0.0,0,,0,0.0,0,56.2,18.0,2024,262
Trey Sermon,IND,3,1,5,0,,1,1.0,4,4.0,2.7,1,1.0,1,33.3,0,42.4,18.0,2024,262
Jonathan Taylor,IND,2,1,3,0,0.0,3,3.0,0,0.0,2.5,0,,0,0.0,0,56.2,18.0,2024,262
Adonai Mitchell,IND,1,0,0,0,,0,,0,,20.0,0,,0,0.0,0,39.6,18.0,2024,262
Mo Alie-Cox,IND,1,0,0,0,,0,,0,,18.0,0,,0,0.0,0,39.6,18.0,2024,262
