Player,Tm,Cmp,Att,Yds,1D,1D%,IAY,IAY/PA,CAY,CAY/Cmp,CAY/PA,YAC,YAC/Cmp,Drops,Drop%,BadTh,Bad%,Sk,Bltz,Hrry,Hits,Prss,Prss%,Scrm,Yds/Scr,week,year,game_id
Geno Smith,SEA,20,27,223,13,44.8,215,8.0,99,5.0,3.7,124,6.2,0,0.0%,2,7.4%,2,7,2,1,5,17.2%,0,,18.0,2024,271
Jimmy Garoppolo,LAR,27,41,334,16,36.4,221,5.4,102,3.8,2.5,232,8.6,0,0.0%,8,20.0%,3,13,0,5,8,17.8%,1,5.0,18.0,2024,271
