Unnamed: 0_level_0,Unnamed: 1_level_0,Receiving,Receiving,Receiving,Receiving,Receiving,week,year,game_id
Player,Tm,Tgt,Rec,Yds,TD,Lng,,,
Bailey Zappe,CLE,0,0,0,0,0,18.0,2024,257
Dorian Thompson-Robinson,CLE,0,0,0,0,0,18.0,2024,257
D'Onta Foreman,CLE,1,1,8,0,8,18.0,2024,257
Jacob Kibodi,CLE,3,1,15,0,15,18.0,2024,257
Jerry Jeudy,CLE,13,6,63,0,30,18.0,2024,257
Jordan Akins,CLE,8,6,60,1,21,18.0,2024,257
Elijah Moore,CLE,5,3,36,0,23,18.0,2024,257
Blake Whiteheart,CLE,1,1,1,0,1,18.0,2024,257
Brenden Bates,CLE,1,0,0,0,0,18.0,2024,257
Jamari Thrash,CLE,1,0,0,0,0,18.0,2024,257
Lamar Jackson,BAL,0,0,0,0,0,18.0,2024,257
Derrick Henry,BAL,3,2,23,0,13,18.0,2024,257
Keaton Mitchell,BAL,0,0,0,0,0,18.0,2024,257
Zay Flowers,BAL,2,1,12,0,12,18.0,2024,257
Rashod Bateman,BAL,8,5,76,1,24,18.0,2024,257
Mark Andrews,BAL,8,4,54,1,30,18.0,2024,257
Isaiah Likely,BAL,5,3,38,0,19,18.0,2024,257
Patrick Ricard,BAL,1,1,14,0,14,18.0,2024,257
Tylan Wallace,BAL,1,0,0,0,0,18.0,2024,257
Rasheen Ali,BAL,2,0,0,0,0,18.0,2024,257
