0,1,week,year,game_id
Won Toss,Texans,18.0,2024,264
Roof,outdoors,18.0,2024,264
Surface,grass,18.0,2024,264
Duration,2:55,18.0,2024,264
Attendance,61815,18.0,2024,264
Weather,"35 degrees, relative humidity 97%, wind 10 mph",18.0,2024,264
Vegas Line,Tennessee Titans -1.5,18.0,2024,264
Over/Under,36.5 (over),18.0,2024,264
