Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat,week,year,game_id
Ja'Marr Chase,CIN,14,10,96,1,4.0,70,7.0,26,2.6,6.2,0,,0,0.0,1,84.2,18.0,2024,258
Mike Gesicki,CIN,10,8,68,0,6.0,45,5.6,23,2.9,5.7,0,,0,0.0,0,95.0,18.0,2024,258
Khalil Herbert,CIN,8,7,14,0,0.0,-15,-2.1,29,4.1,-2.4,0,,1,12.5,0,79.2,18.0,2024,258
Tee Higgins,CIN,5,4,53,0,3.0,50,12.5,3,0.8,9.4,0,,0,0.0,0,110.8,18.0,2024,258
Drew Sample,CIN,4,4,14,0,1.0,-5,-1.3,19,4.8,-1.3,1,4.0,0,0.0,0,81.2,18.0,2024,258
Andrei Iosivas,CIN,3,2,12,0,,5,2.5,7,3.5,5.3,0,,1,33.3,0,74.3,18.0,2024,258
Cam Grandy,CIN,1,1,9,0,,3,3.0,6,6.0,3.0,0,,0,0.0,0,104.2,18.0,2024,258
Tanner Hudson,CIN,1,1,11,0,1.0,3,3.0,8,8.0,3.0,0,,0,0.0,0,112.5,18.0,2024,258
Pat Freiermuth,PIT,11,8,85,1,4.0,49,6.1,36,4.5,6.2,0,,1,9.1,0,125.2,18.0,2024,258
Najee Harris,PIT,5,4,20,0,2.0,2,0.5,18,4.5,-0.8,1,4.0,0,0.0,0,83.3,18.0,2024,258
Van Jefferson,PIT,4,3,18,0,1.0,16,5.3,2,0.7,5.3,0,,0,0.0,0,83.3,18.0,2024,258
George Pickens,PIT,6,1,0,0,,-2,-2.0,2,2.0,14.8,0,,1,16.7,0,39.6,18.0,2024,258
Mike Williams,PIT,1,1,25,0,1.0,25,25.0,0,0.0,25.0,0,,0,0.0,0,118.7,18.0,2024,258
Calvin Austin III,PIT,1,0,0,0,,0,,0,,11.0,0,,1,100.0,0,39.6,18.0,2024,258
Jaylen Warren,PIT,1,0,0,0,,0,,0,,-4.0,0,,0,0.0,0,39.6,18.0,2024,258
