#,Quarter,Time,LOS,Plays,Length,Net Yds,Result,home_team,team,week,year,game_id
1,1,11:58,CHI 30,3,2:19,-9,Punt,0,Bears,18.0,2024,261
2,1,2:24,CHI 26,3,2:14,-2,Punt,0,Bears,18.0,2024,261
3,1,0:02,GNB 21,3,0:45,21,Touchdown,0,Bears,18.0,2024,261
4,2,11:12,CHI 20,6,3:47,27,Punt,0,Bears,18.0,2024,261
5,2,1:57,CHI 45,6,1:27,10,Punt,0,Bears,18.0,2024,261
6,3,15:00,CHI 30,8,4:10,30,Interception,0,Bears,18.0,2024,261
7,3,8:28,CHI 46,6,4:20,11,Punt,0,Bears,18.0,2024,261
8,4,14:55,CHI 39,8,4:53,61,Touchdown,0,Bears,18.0,2024,261
9,4,7:34,CHI 20,3,1:36,-5,Punt,0,Bears,18.0,2024,261
10,4,4:28,CHI 33,6,2:39,13,Fumble,0,Bears,18.0,2024,261
11,4,0:54,CHI 20,6,0:54,47,Field Goal,0,Bears,18.0,2024,261
