Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat,week,year,game_id
Jalen Coker,CAR,7,7,62,0,5,41,5.9,21,3.0,5.9,0,,0,0.0,0,103.6,18.0,2024,259
Adam Thielen,CAR,6,5,44,0,1,33,6.6,11,2.2,8.8,0,,0,0.0,0,97.2,18.0,2024,259
Xavier Legette,CAR,5,3,30,0,2,16,5.3,14,4.7,8.0,1,3.0,0,0.0,0,77.1,18.0,2024,259
Ja'Tavion Sanders,CAR,5,3,35,0,2,16,5.3,19,6.3,8.2,0,,0,0.0,0,81.2,18.0,2024,259
Miles Sanders,CAR,4,3,50,1,2,37,12.3,13,4.3,14.0,1,3.0,0,0.0,0,156.2,18.0,2024,259
Tommy Tremble,CAR,3,2,30,1,2,12,6.0,18,9.0,8.0,0,,0,0.0,0,138.9,18.0,2024,259
Mike Boone,CAR,1,1,-2,0,0,-4,-4.0,2,2.0,-4.0,0,,0,0.0,0,79.2,18.0,2024,259
Feleipe Franks,CAR,1,1,12,0,1,12,12.0,0,0.0,12.0,0,,0,0.0,0,116.7,18.0,2024,259
David Moore,CAR,3,1,9,1,1,5,5.0,4,4.0,15.7,0,,0,0.0,0,81.9,18.0,2024,259
Drake London,ATL,18,10,187,2,7,150,15.0,37,3.7,14.3,2,5.0,1,5.6,0,128.7,18.0,2024,259
Ray-Ray McCloud,ATL,7,4,66,0,2,66,16.5,0,0.0,15.0,0,,1,14.3,1,49.4,18.0,2024,259
Tyler Allgeier,ATL,2,2,17,0,0,4,2.0,13,6.5,2.0,1,2.0,0,0.0,0,102.1,18.0,2024,259
Kyle Pitts,ATL,3,2,15,0,1,9,4.5,6,3.0,1.0,0,,0,0.0,0,78.5,18.0,2024,259
Bijan Robinson,ATL,5,2,3,0,0,-6,-3.0,9,4.5,5.0,0,,2,40.0,0,47.9,18.0,2024,259
KhaDarel Hodge,ATL,2,1,24,0,1,20,20.0,4,4.0,11.5,0,,1,50.0,0,93.7,18.0,2024,259
