Unnamed: 0_level_0,Unnamed: 1_level_0,Offense,Offense,Offense,Offense,Defense,Defense,Defense,Defense,Special Teams,Special Teams,Special Teams,Special Teams,Special Teams,Special Teams,week,year,game_id
Tm,Total,Tot,Pass,Rush,TOvr,Tot,Pass,Rush,TOvr,Tot,KO,KR,P,PR,FG/XP,,,
Browns,-25.0,-17.79,-11.13,-5.1,-11.68,-14.19,-10.92,-4.42,0.0,4.39,-4.27,7.49,1.55,-0.37,-0.01,18.0,2024,257
Ravens,25.0,14.19,10.92,4.42,0.0,17.79,11.13,5.1,11.68,-4.39,-7.49,4.27,0.37,-1.55,0.01,18.0,2024,257
