Player,Tm,Int,Tgt,Cmp,Cmp%,Yds,Yds/Cmp,Yds/Tgt,TD,Rat,DADOT,Air,YAC,Bltz,Hrry,QBKD,Sk,Prss,Comb,MTkl,MTkl%,week,year,game_id
Mike Sainristil,WAS,0,10,6,60.0%,68.0,11.3,6.8,0.0,80.4,13.3,55.0,13.0,0,0,0,0.0,0,10,0,0.0%,18.0,2024,263
Noah Igbinoghene,WAS,0,9,5,55.6%,108.0,21.6,12.0,0.0,98.4,12.0,36.0,72.0,1,0,0,0.0,0,5,0,0.0%,18.0,2024,263
Benjamin St-Juste,WAS,0,6,3,50.0%,35.0,11.7,5.8,0.0,68.1,2.8,6.0,29.0,1,0,0,0.0,0,5,1,16.7%,18.0,2024,263
Jeremy Chinn,WAS,0,2,2,100.0%,6.0,3.0,3.0,0.0,79.2,0.5,1.0,5.0,2,0,0,1.0,1,13,0,0.0%,18.0,2024,263
Percy Butler,WAS,0,2,2,100.0%,17.0,8.5,8.5,0.0,102.1,1.0,2.0,15.0,0,0,0,0.0,0,7,0,0.0%,18.0,2024,263
Daron Payne,WAS,0,1,1,100.0%,-7.0,-7.0,-7.0,0.0,79.2,-7.0,-7.0,0.0,0,1,0,0.0,1,2,0,0.0%,18.0,2024,263
Darrick Forrest,WAS,0,2,1,50.0%,10.0,10.0,5.0,0.0,64.6,8.5,8.0,2.0,1,1,0,0.0,1,3,0,0.0%,18.0,2024,263
Michael Davis,WAS,0,1,1,100.0%,7.0,7.0,7.0,0.0,95.8,2.0,2.0,5.0,0,0,0,0.0,0,0,0,,18.0,2024,263
Dorance Armstrong Jr.,WAS,0,0,0,,,,,,,,,,0,2,0,0.0,2,3,0,0.0%,18.0,2024,263
Dante Fowler,WAS,0,0,0,,,,,,,,,,0,2,0,0.0,2,4,0,0.0%,18.0,2024,263
Jonathan Allen,WAS,0,0,0,,,,,,,,,,0,0,0,1.0,1,3,0,0.0%,18.0,2024,263
Clelin Ferrell,WAS,0,0,0,,,,,,,,,,0,1,0,0.0,1,1,0,0.0%,18.0,2024,263
Bobby Wagner,WAS,0,1,0,0.0%,,,0.0,,39.6,0.0,,,2,0,0,0.0,0,8,0,0.0%,18.0,2024,263
Frankie Luvu,WAS,0,0,0,,,,,,,,,,8,0,0,0.0,0,9,0,0.0%,18.0,2024,263
DaRon Bland,DAL,0,11,7,63.6%,56.0,8.0,5.1,1.0,106.6,11.3,44.0,12.0,0,0,0,0.0,0,7,0,0.0%,18.0,2024,263
Jourdan Lewis,DAL,0,5,4,80.0%,63.0,15.8,12.6,0.0,118.7,14.8,44.0,19.0,0,0,0,0.0,0,5,0,0.0%,18.0,2024,263
Donovan Wilson,DAL,0,4,3,75.0%,22.0,7.3,5.5,1.0,127.1,7.5,7.0,15.0,3,1,0,1.0,2,2,2,50.0%,18.0,2024,263
Marist Liufau,DAL,0,2,2,100.0%,17.0,8.5,8.5,0.0,102.1,5.5,11.0,6.0,9,1,0,0.0,1,8,0,0.0%,18.0,2024,263
Troy Pride Jr.,DAL,0,5,2,40.0%,13.0,6.5,2.6,0.0,47.9,13.0,-2.0,15.0,0,0,0,0.0,0,3,1,25.0%,18.0,2024,263
Malik Hooker,DAL,0,4,2,50.0%,22.0,11.0,5.5,0.0,66.7,19.3,9.0,13.0,0,0,0,0.0,0,6,0,0.0%,18.0,2024,263
Micah Parsons,DAL,0,1,1,100.0%,6.0,6.0,6.0,0.0,91.7,-5.0,-5.0,11.0,3,1,0,2.5,4,4,0,0.0%,18.0,2024,263
Chauncey Golston,DAL,0,0,0,,,,,,,,,,0,3,0,1.5,5,3,0,0.0%,18.0,2024,263
Osa Odighizuwa,DAL,0,0,0,,,,,,,,,,0,2,0,0.5,3,3,0,0.0%,18.0,2024,263
Carl Lawson,DAL,0,0,0,,,,,,,,,,0,1,0,0.0,1,1,0,0.0%,18.0,2024,263
Marshawn Kneeland,DAL,0,0,0,,,,,,,,,,0,1,0,0.0,1,0,1,100.0%,18.0,2024,263
Mazi Smith,DAL,0,0,0,,,,,,,,,,0,0,0,0.5,1,2,1,33.3%,18.0,2024,263
Linval Joseph,DAL,0,0,0,,,,,,,,,,0,0,1,0.0,1,0,0,,18.0,2024,263
Eric Kendricks,DAL,0,0,0,,,,,,,,,,2,0,0,0.0,0,5,0,0.0%,18.0,2024,263
Juanyeh Thomas,DAL,0,0,0,,,,,,,,,,0,0,0,0.0,0,0,1,100.0%,18.0,2024,263
