Player,Pos,home_team,team,week,year,game_id
Trey Lance,QB,1,Cowboys,18.0,2024,263
Rico Dowdle,RB,1,Cowboys,18.0,2024,263
Hunter Luepke,RB,1,Cowboys,18.0,2024,263
Brandin Cooks,WR,1,Cowboys,18.0,2024,263
Jalen Tolbert,WR,1,Cowboys,18.0,2024,263
Jake Ferguson,TE,1,Cowboys,18.0,2024,263
Tyler Smith,OL,1,Cowboys,18.0,2024,263
Tyler Guyton,OT,1,Cowboys,18.0,2024,263
Terence Steele,T,1,Cowboys,18.0,2024,263
Cooper Beebe,OG,1,Cowboys,18.0,2024,263
Brock Hoffman,C,1,Cowboys,18.0,2024,263
Chauncey Golston,DE,1,Cowboys,18.0,2024,263
Mazi Smith,DT,1,Cowboys,18.0,2024,263
Osa Odighizuwa,DT,1,Cowboys,18.0,2024,263
Eric Kendricks,MLB,1,Cowboys,18.0,2024,263
Marist Liufau,LB,1,Cowboys,18.0,2024,263
Micah Parsons,LB,1,Cowboys,18.0,2024,263
DaRon Bland,CB,1,Cowboys,18.0,2024,263
Troy Pride Jr.,CB,1,Cowboys,18.0,2024,263
Jourdan Lewis,CB,1,Cowboys,18.0,2024,263
Malik Hooker,S,1,Cowboys,18.0,2024,263
Donovan Wilson,S,1,Cowboys,18.0,2024,263
