Player,Tm,Cmp,Att,Yds,1D,1D%,IAY,IAY/PA,CAY,CAY/Cmp,CAY/PA,YAC,YAC/Cmp,Drops,Drop%,BadTh,Bad%,Sk,Bltz,Hrry,Hits,Prss,Prss%,Scrm,Yds/Scr,week,year,game_id
Mitchell Trubisky,BUF,15,21,101,6.0,28.6,130,6.2,32,2.1,1.5,69,4.6,0,0.0%,3,15.0%,0,5,2,1,3,13.6%,1,8.0,18.0,2024,260
Mike White,BUF,3,11,28,1.0,9.1,98,8.9,-4,-1.3,-0.4,32,10.7,1,9.1%,1,9.1%,0,2,1,1,2,18.2%,0,,18.0,2024,260
Joe Milton,NWE,22,29,241,14.0,48.3,256,8.8,169,7.7,5.8,72,3.3,1,3.7%,2,7.4%,0,7,4,2,6,19.4%,2,6.5,18.0,2024,260
Drake Maye,NWE,0,1,0,,,3,3.0,0,,0.0,0,,0,0.0%,1,100.0%,1,0,0,0,1,50.0%,0,,18.0,2024,260
