Player,Tm,Cmp,Att,Yds,1D,1D%,IAY,IAY/PA,CAY,CAY/Cmp,CAY/PA,YAC,YAC/Cmp,Drops,Drop%,BadTh,Bad%,Sk,Bltz,Hrry,Hits,Prss,Prss%,Scrm,Yds/Scr,week,year,game_id
Marcus Mariota,WAS,15,18,161,10,50.0,159,8.8,104,6.9,5.8,57,3.8,0,0.0%,1,5.9%,2,8,3,1,6,27.3%,2,4.0,18.0,2024,263
Jayden Daniels,WAS,6,12,38,1,6.3,113,9.4,4,0.7,0.3,34,5.7,1,8.3%,3,25.0%,4,3,6,0,10,58.8%,1,16.0,18.0,2024,263
Dyami Brown,WAS,0,1,0,0,0.0,36,36.0,0,,0.0,0,,1,100.0%,0,0.0%,0,1,0,0,0,0.0%,0,,18.0,2024,263
Trey Lance,DAL,20,34,244,12,33.3,215,6.3,103,5.2,3.0,141,7.1,1,3.0%,5,15.2%,2,13,6,0,8,21.6%,1,8.0,18.0,2024,263
