Unnamed: 0_level_0,Unnamed: 1_level_0,Rushing,Rushing,Rushing,Rushing,week,year,game_id
Player,Tm,Att,Yds,TD,Lng,,,
Drew Lock,NYG,2,3,0,3,18.0,2024,266
Tyrone Tracy Jr.,NYG,14,59,0,16,18.0,2024,266
Devin Singletary,NYG,7,22,0,5,18.0,2024,266
Dane Belton,NYG,1,10,0,10,18.0,2024,266
Eric Gray,NYG,1,6,0,6,18.0,2024,266
Malik Nabers,NYG,0,0,0,0,18.0,2024,266
Wan'Dale Robinson,NYG,0,0,0,0,18.0,2024,266
Chris Manhertz,NYG,0,0,0,0,18.0,2024,266
Daniel Bellinger,NYG,0,0,0,0,18.0,2024,266
Jalin Hyatt,NYG,0,0,0,0,18.0,2024,266
Darius Slayton,NYG,0,0,0,0,18.0,2024,266
Tanner McKee,PHI,3,1,0,2,18.0,2024,266
Will Shipley,PHI,10,32,0,7,18.0,2024,266
Kenneth Gainwell,PHI,11,14,0,5,18.0,2024,266
Ainias Smith,PHI,1,4,0,4,18.0,2024,266
Jahan Dotson,PHI,0,0,0,0,18.0,2024,266
Dallas Goedert,PHI,0,0,0,0,18.0,2024,266
Johnny Wilson,PHI,0,0,0,0,18.0,2024,266
Grant Calcaterra,PHI,0,0,0,0,18.0,2024,266
E.J. Jenkins,PHI,0,0,0,0,18.0,2024,266
