Unnamed: 0_level_0,Unnamed: 1_level_0,Receiving,Receiving,Receiving,Receiving,Receiving,week,year,game_id
Player,Tm,Tgt,Rec,Yds,TD,Lng,,,
Sam Darnold,MIN,0,0,0,0,0,18.0,2024,272
Cam Akers,MIN,2,2,4,0,3,18.0,2024,272
Aaron Jones,MIN,6,5,30,0,10,18.0,2024,272
Justin Jefferson,MIN,9,3,54,0,31,18.0,2024,272
Jalen Nailor,MIN,4,3,53,0,27,18.0,2024,272
Josh Oliver,MIN,3,2,16,0,13,18.0,2024,272
T.J. Hockenson,MIN,8,2,9,0,8,18.0,2024,272
Jordan Addison,MIN,6,1,0,0,0,18.0,2024,272
Jared Goff,DET,0,0,0,0,0,18.0,2024,272
Jahmyr Gibbs,DET,5,5,31,1,14,18.0,2024,272
Craig Reynolds,DET,2,0,0,0,0,18.0,2024,272
Amon-Ra St. Brown,DET,7,6,77,0,23,18.0,2024,272
Sam LaPorta,DET,7,7,63,0,17,18.0,2024,272
Jameson Williams,DET,8,6,34,0,14,18.0,2024,272
Tim Patrick,DET,2,2,15,0,8,18.0,2024,272
Kalif Raymond,DET,1,1,11,0,11,18.0,2024,272
