Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat,week,year,game_id
AJ Barner,SEA,5,5,34,1,4.0,7,1.4,27,5.4,1.4,0,,0,0.0,0,134.6,18.0,2024,271
Noah Fant,SEA,6,5,63,1,3.0,30,6.0,33,6.6,6.2,0,,0,0.0,0,150.0,18.0,2024,271
Jaxon Smith-Njigba,SEA,5,4,9,0,1.0,-3,-0.8,12,3.0,-1.6,0,,0,0.0,0,79.2,18.0,2024,271
D.K. Metcalf,SEA,5,3,53,1,2.0,44,14.7,9,3.0,19.6,0,,0,0.0,0,135.8,18.0,2024,271
Tyler Lockett,SEA,4,2,28,0,2.0,17,8.5,11,5.5,19.3,0,,0,0.0,0,72.9,18.0,2024,271
Jake Bobo,SEA,1,1,4,1,1.0,4,4.0,0,0.0,4.0,0,,0,0.0,0,122.9,18.0,2024,271
Kenny McIntosh,SEA,1,0,0,0,0.0,0,,0,,0.0,0,,0,0.0,0,39.6,18.0,2024,271
Tutu Atwell,LAR,8,5,37,0,2.0,31,6.2,6,1.2,9.5,0,,0,0.0,0,73.4,18.0,2024,271
Tyler Higbee,LAR,7,5,46,1,3.0,12,2.4,34,6.8,1.7,0,,0,0.0,0,128.6,18.0,2024,271
Tyler Johnson,LAR,7,4,35,1,3.0,6,1.5,29,7.3,5.1,0,,0,0.0,1,70.5,18.0,2024,271
Ronnie Rivers,LAR,5,4,34,0,1.0,-17,-4.3,51,12.8,-3.8,0,,0,0.0,0,95.0,18.0,2024,271
Demarcus Robinson,LAR,6,3,72,0,3.0,55,18.3,17,5.7,13.0,0,,0,0.0,0,93.7,18.0,2024,271
Jordan Whittington,LAR,4,3,86,0,3.0,14,4.7,72,24.0,4.3,0,,0,0.0,0,116.7,18.0,2024,271
Blake Corum,LAR,1,1,12,0,1.0,1,1.0,11,11.0,1.0,0,,0,0.0,0,116.7,18.0,2024,271
Colby Parkinson,LAR,1,1,6,0,,0,0.0,6,6.0,0.0,0,,0,0.0,0,91.7,18.0,2024,271
Cody Schrader,LAR,1,1,6,0,,0,0.0,6,6.0,0.0,0,,0,0.0,0,91.7,18.0,2024,271
