#,Quarter,Time,LOS,Plays,Length,Net Yds,Result,home_team,team,week,year,game_id
1,1,7:43,TEN 33,3,2:10,2,Punt,1,Titans,18.0,2024,264
2,1,1:40,TEN 25,5,2:33,17,Punt,1,Titans,18.0,2024,264
3,2,13:55,HOU 44,3,1:40,-4,Punt,1,Titans,18.0,2024,264
4,2,10:40,TEN 8,3,1:37,6,Punt,1,Titans,18.0,2024,264
5,2,6:36,TEN 30,11,4:55,53,Field Goal,1,Titans,18.0,2024,264
6,3,15:00,TEN 27,13,8:13,53,Field Goal,1,Titans,18.0,2024,264
7,3,1:17,TEN 1,5,2:27,35,Fumble,1,Titans,18.0,2024,264
8,4,13:50,TEN 30,7,2:27,30,Downs,1,Titans,18.0,2024,264
9,4,9:10,TEN 20,3,0:57,4,Punt,1,Titans,18.0,2024,264
10,4,5:41,TEN 6,9,3:00,94,Touchdown,1,Titans,18.0,2024,264
