Unnamed: 0_level_0,Unnamed: 1_level_0,Receiving,Receiving,Receiving,Receiving,Receiving,week,year,game_id
Player,Tm,Tgt,Rec,Yds,TD,Lng,,,
Mac Jones,JAX,0,0,0,0,0,18.0,2024,262
Tank Bigsby,JAX,1,1,3,0,3,18.0,2024,262
Travis Etienne,JAX,5,3,29,0,14,18.0,2024,262
D'Ernest Johnson,JAX,2,1,0,0,0,18.0,2024,262
Brian Thomas,JAX,11,7,103,0,41,18.0,2024,262
Brenton Strange,JAX,4,4,60,0,26,18.0,2024,262
Parker Washington,JAX,4,2,15,1,9,18.0,2024,262
Josh Reynolds,JAX,3,1,11,0,11,18.0,2024,262
Luke Farrell,JAX,1,1,4,0,4,18.0,2024,262
Joe Flacco,IND,0,0,0,0,0,18.0,2024,262
Jonathan Taylor,IND,2,1,3,0,3,18.0,2024,262
Josh Downs,IND,13,10,94,0,18,18.0,2024,262
Michael Pittman Jr.,IND,10,6,72,0,26,18.0,2024,262
Alec Pierce,IND,2,2,57,1,40,18.0,2024,262
Andrew Ogletree,IND,1,1,21,0,21,18.0,2024,262
Kylen Granson,IND,4,1,7,0,7,18.0,2024,262
Tyler Goodson,IND,2,1,5,0,5,18.0,2024,262
Trey Sermon,IND,3,1,5,0,5,18.0,2024,262
Adonai Mitchell,IND,1,0,0,0,0,18.0,2024,262
Mo Alie-Cox,IND,1,0,0,0,0,18.0,2024,262
