#,Quarter,Time,LOS,Plays,Length,Net Yds,Result,home_team,team,week,year,game_id
1,1,13:25,BUF 46,4,1:42,9,Downs,0,Bills,18.0,2024,260
2,1,4:25,BUF 25,13,7:16,75,Touchdown,0,Bills,18.0,2024,260
3,2,9:10,BUF 30,8,4:31,39,Field Goal,0,Bills,18.0,2024,260
4,2,1:51,BUF 5,10,1:51,37,Punt,0,Bills,18.0,2024,260
5,3,15:00,BUF 30,9,3:57,35,Punt,0,Bills,18.0,2024,260
6,3,10:17,NWE 16,5,2:21,16,Touchdown,0,Bills,18.0,2024,260
7,3,1:00,BUF 30,3,1:58,7,Punt,0,Bills,18.0,2024,260
8,4,8:53,BUF 34,7,3:37,22,Downs,0,Bills,18.0,2024,260
9,4,4:18,BUF 15,3,1:04,3,Punt,0,Bills,18.0,2024,260
10,4,1:55,BUF 29,4,0:29,0,Downs,0,Bills,18.0,2024,260
