Player,Tm,Cmp,Att,Yds,1D,1D%,IAY,IAY/PA,CAY,CAY/Cmp,CAY/PA,YAC,YAC/Cmp,Drops,Drop%,BadTh,Bad%,Sk,Bltz,Hrry,Hits,Prss,Prss%,Scrm,Yds/Scr,week,year,game_id
Spencer Rattler,NOR,26,42,240,14,31.8,370,8.8,95,3.7,2.3,145,5.6,1,2.6%,6,15.4%,2,20,2,3,7,15.6%,1,11.0,18.0,2024,265
Baker Mayfield,TAM,21,32,221,11,33.3,258,8.1,181,8.6,5.7,40,1.9,1,3.2%,4,12.9%,1,11,4,0,5,12.5%,7,10.9,18.0,2024,265
