Unnamed: 0_level_0,Unnamed: 1_level_0,Receiving,Receiving,Receiving,Receiving,Receiving,week,year,game_id
Player,Tm,Tgt,Rec,Yds,TD,Lng,,,
Bryce Young,CAR,0,0,0,0,0,18.0,2024,259
Jalen Coker,CAR,7,7,62,0,14,18.0,2024,259
Miles Sanders,CAR,4,3,50,1,33,18.0,2024,259
Raheem Blackshear,CAR,0,0,0,0,0,18.0,2024,259
Mike Boone,CAR,1,1,-2,0,-2,18.0,2024,259
Adam Thielen,CAR,6,5,44,0,25,18.0,2024,259
Ja'Tavion Sanders,CAR,5,3,35,0,28,18.0,2024,259
Xavier Legette,CAR,5,3,30,0,15,18.0,2024,259
Tommy Tremble,CAR,3,2,30,1,18,18.0,2024,259
Feleipe Franks,CAR,1,1,12,0,12,18.0,2024,259
David Moore,CAR,3,1,9,1,9,18.0,2024,259
Michael Penix,ATL,0,0,0,0,0,18.0,2024,259
Bijan Robinson,ATL,5,2,3,0,5,18.0,2024,259
Tyler Allgeier,ATL,2,2,17,0,11,18.0,2024,259
Drake London,ATL,18,10,187,2,39,18.0,2024,259
Ray-Ray McCloud,ATL,7,4,66,0,42,18.0,2024,259
KhaDarel Hodge,ATL,2,1,24,0,24,18.0,2024,259
Kyle Pitts,ATL,3,2,15,0,9,18.0,2024,259
