Unnamed: 0_level_0,Unnamed: 1_level_0,Offense,Offense,Offense,Offense,Defense,Defense,Defense,Defense,Special Teams,Special Teams,Special Teams,Special Teams,Special Teams,Special Teams,week,year,game_id
Tm,Total,Tot,Pass,Rush,TOvr,Tot,Pass,Rush,TOvr,Tot,KO,KR,P,PR,FG/XP,,,
Saints,-8.0,-0.04,0.49,2.83,0.0,-14.98,-9.67,-6.67,2.63,4.89,-5.18,5.64,2.21,0.23,1.99,18.0,2024,265
Buccaneers,8.0,14.98,9.67,6.67,-2.63,0.04,-0.49,-2.83,0.0,-4.89,-5.64,5.18,-0.23,-2.21,-1.99,18.0,2024,265
