Unnamed: 0_level_0,Unnamed: 1_level_0,Off.,Off.,Def.,Def.,ST,ST,home_team,team,week,year,game_id
Player,Pos,Num,Pct,Num,Pct,Num,Pct,,,,,
Nick Zakelj,G,76,100%,0,0%,5,15%,0,49ers,18.0,2024,267
Dominick Puni,G,76,100%,0,0%,5,15%,0,49ers,18.0,2024,267
Joshua Dobbs,QB,76,100%,0,0%,0,0%,0,49ers,18.0,2024,267
Jake Brendel,C,73,96%,0,0%,0,0%,0,49ers,18.0,2024,267
Ricky Pearsall,WR,70,92%,0,0%,0,0%,0,49ers,18.0,2024,267
Patrick Taylor,RB,64,84%,0,0%,1,3%,0,49ers,18.0,2024,267
Colton McKivitz,T,62,82%,0,0%,5,15%,0,49ers,18.0,2024,267
Charlie Heck,T,55,72%,0,0%,5,15%,0,49ers,18.0,2024,267
Jacob Cowing,WR,50,66%,0,0%,12,36%,0,49ers,18.0,2024,267
Eric Saubert,TE,49,64%,0,0%,15,46%,0,49ers,18.0,2024,267
Chris Conley,WR,38,50%,0,0%,16,49%,0,49ers,18.0,2024,267
Austen Pleasants,T,35,46%,0,0%,5,15%,0,49ers,18.0,2024,267
Kyle Juszczyk,FB,32,42%,0,0%,0,0%,0,49ers,18.0,2024,267
Jauan Jennings,WR,25,33%,0,0%,0,0%,0,49ers,18.0,2024,267
George Kittle,TE,22,29%,0,0%,0,0%,0,49ers,18.0,2024,267
Brayden Willis,TE,13,17%,0,0%,17,52%,0,49ers,18.0,2024,267
Trent Taylor,WR,12,16%,0,0%,8,24%,0,49ers,18.0,2024,267
Isaac Guerendo,RB,4,5%,0,0%,0,0%,0,49ers,18.0,2024,267
Matt Hennessy,C,3,4%,0,0%,5,15%,0,49ers,18.0,2024,267
Jake Tonges,TE,1,1%,0,0%,22,67%,0,49ers,18.0,2024,267
Charvarius Ward,CB,0,0%,64,98%,0,0%,0,49ers,18.0,2024,267
Dee Winters,LB,0,0%,62,95%,11,33%,0,49ers,18.0,2024,267
Fred Warner,LB,0,0%,54,83%,8,24%,0,49ers,18.0,2024,267
Ji'Ayir Brown,SS,0,0%,46,71%,25,76%,0,49ers,18.0,2024,267
Jordan Elliott,DT,0,0%,40,62%,10,30%,0,49ers,18.0,2024,267
Tatum Bethune,LB,0,0%,39,60%,20,61%,0,49ers,18.0,2024,267
Yetur Gross-Matos,LB,0,0%,38,58%,9,27%,0,49ers,18.0,2024,267
Renardo Green,CB,0,0%,38,58%,2,6%,0,49ers,18.0,2024,267
Tashaun Gipson,FS,0,0%,36,55%,10,30%,0,49ers,18.0,2024,267
Maliek Collins,DT,0,0%,35,54%,9,27%,0,49ers,18.0,2024,267
Sam Okuayinonu,DE,0,0%,34,52%,1,3%,0,49ers,18.0,2024,267
Evan Anderson,DT,0,0%,30,46%,8,24%,0,49ers,18.0,2024,267
Leonard Floyd,DE,0,0%,29,45%,2,6%,0,49ers,18.0,2024,267
Rock Ya-Sin,CB,0,0%,28,43%,12,36%,0,49ers,18.0,2024,267
Nick McCloud,CB,0,0%,26,40%,11,33%,0,49ers,18.0,2024,267
Talanoa Hufanga,SS,0,0%,25,38%,3,9%,0,49ers,18.0,2024,267
Malik Mustapha,FS,0,0%,25,38%,2,6%,0,49ers,18.0,2024,267
Nick Bosa,DE,0,0%,24,37%,2,6%,0,49ers,18.0,2024,267
Kalia Davis,DT,0,0%,23,35%,2,6%,0,49ers,18.0,2024,267
Alex Barrett,DE,0,0%,14,22%,23,70%,0,49ers,18.0,2024,267
Jalen Graham,LB,0,0%,5,8%,17,52%,0,49ers,18.0,2024,267
Isaac Yiadom,CB,0,0%,0,0%,26,79%,0,49ers,18.0,2024,267
Jake Moody,K,0,0%,0,0%,10,30%,0,49ers,18.0,2024,267
Taybor Pepper,LS,0,0%,0,0%,7,21%,0,49ers,18.0,2024,267
Pat O'Donnell,P,0,0%,0,0%,7,21%,0,49ers,18.0,2024,267
DaShaun White,LB,0,0%,0,0%,4,12%,0,49ers,18.0,2024,267
