Unnamed: 0_level_0,Unnamed: 1_level_0,Rushing,Rushing,Rushing,Rushing,week,year,game_id
Player,Tm,Att,Yds,TD,Lng,,,
Justin Herbert,LAC,4,42,0,41,18.0,2024,270
J.K. Dobbins,LAC,18,63,0,10,18.0,2024,270
Hassan Haskins,LAC,12,33,1,12,18.0,2024,270
Quentin Johnston,LAC,0,0,0,0,18.0,2024,270
Ladd McConkey,LAC,0,0,0,0,18.0,2024,270
Will Dissly,LAC,0,0,0,0,18.0,2024,270
DJ Chark,LAC,0,0,0,0,18.0,2024,270
Derius Davis,LAC,1,-1,0,-1,18.0,2024,270
Aidan O'Connell,LVR,4,13,0,9,18.0,2024,270
Desmond Ridder,LVR,0,0,0,0,18.0,2024,270
Alexander Mattison,LVR,6,20,0,11,18.0,2024,270
Chris Collier,LVR,2,6,0,4,18.0,2024,270
Jakobi Meyers,LVR,0,0,0,0,18.0,2024,270
Brock Bowers,LVR,0,0,0,0,18.0,2024,270
Tre Tucker,LVR,0,0,0,0,18.0,2024,270
Michael Mayer,LVR,0,0,0,0,18.0,2024,270
