Unnamed: 0_level_0,Unnamed: 1_level_0,Fumbles,Fumbles,week,year,game_id
Player,Tm,Fmb,FL,,,
Tyler Huntley,MIA,4,1,18.0,2024,269
De'Von Achane,MIA,0,0,18.0,2024,269
Jaylen Waddle,MIA,0,0,18.0,2024,269
Jonnu Smith,MIA,1,1,18.0,2024,269
Malik Washington,MIA,0,0,18.0,2024,269
River Cracraft,MIA,0,0,18.0,2024,269
Alec Ingold,MIA,0,0,18.0,2024,269
Tyreek Hill,MIA,0,0,18.0,2024,269
Julian Hill,MIA,0,0,18.0,2024,269
Durham Smythe,MIA,0,0,18.0,2024,269
Jeff Wilson,MIA,0,0,18.0,2024,269
Jaylen Wright,MIA,0,0,18.0,2024,269
Aaron Rodgers,NYJ,0,0,18.0,2024,269
Allen Lazard,NYJ,0,0,18.0,2024,269
Breece Hall,NYJ,0,0,18.0,2024,269
Isaiah Davis,NYJ,0,0,18.0,2024,269
Braelon Allen,NYJ,0,0,18.0,2024,269
Xavier Gipson,NYJ,1,0,18.0,2024,269
Davante Adams,NYJ,0,0,18.0,2024,269
Garrett Wilson,NYJ,0,0,18.0,2024,269
Kenny Yeboah,NYJ,0,0,18.0,2024,269
Tyler Conklin,NYJ,0,0,18.0,2024,269
Jeremy Ruckert,NYJ,0,0,18.0,2024,269
