Player,Tm,Cmp,Att,Yds,1D,1D%,IAY,IAY/PA,CAY,CAY/Cmp,CAY/PA,YAC,YAC/Cmp,Drops,Drop%,BadTh,Bad%,Sk,Bltz,Hrry,Hits,Prss,Prss%,Scrm,Yds/Scr,week,year,game_id
Mac Jones,JAX,20,32,225,10,29.4,262,8.2,125,6.3,3.9,100,5.0,1,3.2%,7,22.6%,2,4,1,3,6,16.7%,2,8.5,18.0,2024,262
Joe Flacco,IND,23,40,264,11,25.6,376,9.4,170,7.4,4.3,94,4.1,1,2.6%,8,20.5%,3,7,1,2,6,14.0%,0,,18.0,2024,262
