Player,Tm,Att,Yds,TD,1D,YBC,YBC/Att,YAC,YAC/Att,BrkTkl,Att/Br,week,year,game_id
Ray Davis,BUF,15,64,0,3.0,37,2.5,27,1.8,1,15.0,18.0,2024,260
James Cook,BUF,10,28,1,2.0,16,1.6,12,1.2,0,,18.0,2024,260
Mitchell Trubisky,BUF,4,12,0,1.0,12,3.0,0,0.0,0,,18.0,2024,260
Ty Johnson,BUF,2,13,0,1.0,2,1.0,11,5.5,0,,18.0,2024,260
Keon Coleman,BUF,1,9,0,0.0,8,8.0,1,1.0,0,,18.0,2024,260
Reggie Gilliam,BUF,1,4,0,1.0,3,3.0,1,1.0,0,,18.0,2024,260
Antonio Gibson,NWE,12,41,0,1.0,6,0.5,35,2.9,1,12.0,18.0,2024,260
Joe Milton,NWE,10,16,1,4.0,2,0.2,14,1.4,0,,18.0,2024,260
Terrell Jennings,NWE,8,20,0,,13,1.6,7,0.9,0,,18.0,2024,260
