Unnamed: 0_level_0,Unnamed: 1_level_0,Rushing,Rushing,Rushing,Rushing,week,year,game_id
Player,Tm,Att,Yds,TD,Lng,,,
Mac Jones,JAX,5,17,0,12,18.0,2024,262
Tank Bigsby,JAX,14,39,1,11,18.0,2024,262
Travis Etienne,JAX,13,31,0,11,18.0,2024,262
D'Ernest Johnson,JAX,2,26,0,22,18.0,2024,262
Brian Thomas,JAX,0,0,0,0,18.0,2024,262
Brenton Strange,JAX,0,0,0,0,18.0,2024,262
Parker Washington,JAX,0,0,0,0,18.0,2024,262
Josh Reynolds,JAX,0,0,0,0,18.0,2024,262
Luke Farrell,JAX,0,0,0,0,18.0,2024,262
Joe Flacco,IND,0,0,0,0,18.0,2024,262
Jonathan Taylor,IND,34,177,1,17,18.0,2024,262
Josh Downs,IND,0,0,0,0,18.0,2024,262
Michael Pittman Jr.,IND,0,0,0,0,18.0,2024,262
Alec Pierce,IND,0,0,0,0,18.0,2024,262
Andrew Ogletree,IND,0,0,0,0,18.0,2024,262
Kylen Granson,IND,0,0,0,0,18.0,2024,262
Tyler Goodson,IND,0,0,0,0,18.0,2024,262
Trey Sermon,IND,0,0,0,0,18.0,2024,262
Adonai Mitchell,IND,0,0,0,0,18.0,2024,262
Mo Alie-Cox,IND,0,0,0,0,18.0,2024,262
