Unnamed: 0_level_0,Unnamed: 1_level_0,Fumbles,Fumbles,week,year,game_id
Player,Tm,Fmb,FL,,,
Caleb Williams,CHI,1,0,18.0,2024,261
Keenan Allen,CHI,0,0,18.0,2024,261
D'Andre Swift,CHI,0,0,18.0,2024,261
D.J. Moore,CHI,1,1,18.0,2024,261
Roschon Johnson,CHI,0,0,18.0,2024,261
Rome Odunze,CHI,0,0,18.0,2024,261
Cole Kmet,CHI,0,0,18.0,2024,261
Malik Willis,GNB,1,1,18.0,2024,261
Jordan Love,GNB,0,0,18.0,2024,261
Emanuel Wilson,GNB,0,0,18.0,2024,261
Chris Brooks,GNB,0,0,18.0,2024,261
Josh Jacobs,GNB,0,0,18.0,2024,261
Jayden Reed,GNB,1,1,18.0,2024,261
Bo Melton,GNB,0,0,18.0,2024,261
Malik Heath,GNB,0,0,18.0,2024,261
Dontayvion Wicks,GNB,0,0,18.0,2024,261
Tucker Kraft,GNB,0,0,18.0,2024,261
Luke Musgrave,GNB,0,0,18.0,2024,261
Christian Watson,GNB,0,0,18.0,2024,261
