Player,Tm,Int,Tgt,Cmp,Cmp%,Yds,Yds/Cmp,Yds/Tgt,TD,Rat,DADOT,Air,YAC,Bltz,Hrry,QBKD,Sk,Prss,Comb,MTkl,MTkl%,week,year,game_id
Kevin Byard,CHI,0,4,4,100.0%,68.0,17.0,17.0,0.0,118.7,14.0,56.0,12.0,2,0,0,1.0,1,14,0,0.0%,18.0,2024,261
T.J. Edwards,CHI,0,4,3,75.0%,16.0,5.3,4.0,0.0,81.2,0.3,2.0,14.0,2,0,0,1.0,1,4,2,33.3%,18.0,2024,261
Jaylon Johnson,CHI,0,4,3,75.0%,56.0,18.7,14.0,0.0,116.7,16.3,49.0,7.0,0,0,0,0.0,0,5,0,0.0%,18.0,2024,261
Tyrique Stevenson,CHI,0,6,3,50.0%,54.0,18.0,9.0,0.0,81.2,10.2,47.0,7.0,0,0,0,0.0,0,8,0,0.0%,18.0,2024,261
Tremaine Edmunds,CHI,0,2,2,100.0%,8.0,4.0,4.0,0.0,83.3,3.0,6.0,2.0,3,0,0,0.0,0,9,1,10.0%,18.0,2024,261
Kyler Gordon,CHI,0,3,2,66.7%,4.0,2.0,1.3,0.0,70.1,2.3,-1.0,5.0,2,0,0,0.0,0,4,0,0.0%,18.0,2024,261
Gervon Dexter,CHI,0,1,1,100.0%,5.0,5.0,5.0,0.0,87.5,4.0,4.0,1.0,0,0,1,0.0,1,5,2,28.6%,18.0,2024,261
Chris Williams,CHI,0,0,0,,,,,,,,,,0,0,1,0.0,1,3,0,0.0%,18.0,2024,261
Byron Cowart,CHI,0,0,0,,,,,,,,,,0,0,0,1.0,1,2,0,0.0%,18.0,2024,261
DeMarcus Walker,CHI,0,0,0,,,,,,,,,,0,0,1,0.0,1,2,0,0.0%,18.0,2024,261
Montez Sweat,CHI,0,0,0,,,,,,,,,,0,1,0,0.0,1,1,0,0.0%,18.0,2024,261
Jacob Martin,CHI,0,1,0,0.0%,,,0.0,,39.6,-5.0,,,0,0,1,0.0,1,0,1,100.0%,18.0,2024,261
Terell Smith,CHI,0,1,0,0.0%,,,0.0,,39.6,16.0,,,0,0,0,0.0,0,2,0,0.0%,18.0,2024,261
Jonathan Owens,CHI,0,0,0,,,,,,,,,,0,0,0,0.0,0,5,1,16.7%,18.0,2024,261
Edgerrin Cooper,GNB,0,7,6,85.7%,37.0,6.2,5.3,0.0,88.7,1.4,6.0,31.0,3,0,1,0.0,1,7,4,36.4%,18.0,2024,261
Javon Bullard,GNB,0,3,3,100.0%,15.0,5.0,5.0,0.0,87.5,5.0,15.0,0.0,1,0,0,0.0,0,5,1,16.7%,18.0,2024,261
Isaiah McDuffie,GNB,0,3,3,100.0%,53.0,17.7,17.7,1.0,158.3,0.0,0.0,53.0,0,0,0,0.0,0,3,0,0.0%,18.0,2024,261
Xavier McKinney,GNB,1,3,2,66.7%,6.0,3.0,2.0,0.0,30.6,6.0,4.0,2.0,0,0,0,0.0,0,4,0,0.0%,18.0,2024,261
Carrington Valentine,GNB,0,2,2,100.0%,17.0,8.5,8.5,0.0,102.1,5.5,11.0,6.0,0,0,0,0.0,0,4,0,0.0%,18.0,2024,261
Eric Wilson,GNB,0,2,2,100.0%,9.0,4.5,4.5,0.0,85.4,2.5,5.0,4.0,0,0,0,0.0,0,7,0,0.0%,18.0,2024,261
Keisean Nixon,GNB,0,2,1,50.0%,9.0,9.0,4.5,0.0,62.5,2.0,7.0,2.0,0,0,0,0.0,0,6,2,25.0%,18.0,2024,261
Eric Stokes,GNB,0,1,1,100.0%,7.0,7.0,7.0,0.0,95.8,7.0,7.0,0.0,0,0,0,0.0,0,1,0,0.0%,18.0,2024,261
Karl Brooks,GNB,0,1,1,100.0%,-5.0,-5.0,-5.0,0.0,79.2,-5.0,-5.0,0.0,0,0,0,0.0,0,4,0,0.0%,18.0,2024,261
Rashan Gary,GNB,0,0,0,,,,,,,,,,0,1,0,1.0,2,3,0,0.0%,18.0,2024,261
Arron Mosby,GNB,0,0,0,,,,,,,,,,0,1,0,0.0,1,2,1,33.3%,18.0,2024,261
Lukas Van Ness,GNB,0,0,0,,,,,,,,,,0,1,0,0.0,1,2,0,0.0%,18.0,2024,261
Kingsley Enagbare,GNB,0,0,0,,,,,,,,,,0,1,0,0.0,1,0,0,,18.0,2024,261
