Unnamed: 0_level_0,Unnamed: 1_level_0,Off.,Off.,Def.,Def.,ST,ST,home_team,team,week,year,game_id
Player,Pos,Num,Pct,Num,Pct,Num,Pct,,,,,
Ben Bredeson,G,67,100%,0,0%,5,18%,1,Buccaneers,18.0,2024,265
Cody Mauch,G,67,100%,0,0%,5,18%,1,Buccaneers,18.0,2024,265
Luke Goedeke,G,67,100%,0,0%,5,18%,1,Buccaneers,18.0,2024,265
Graham Barton,C,67,100%,0,0%,0,0%,1,Buccaneers,18.0,2024,265
Tristan Wirfs,T,67,100%,0,0%,0,0%,1,Buccaneers,18.0,2024,265
Baker Mayfield,QB,67,100%,0,0%,0,0%,1,Buccaneers,18.0,2024,265
Jalen McMillan,WR,59,88%,0,0%,0,0%,1,Buccaneers,18.0,2024,265
Mike Evans,WR,59,88%,0,0%,0,0%,1,Buccaneers,18.0,2024,265
Payne Durham,TE,54,81%,0,0%,3,11%,1,Buccaneers,18.0,2024,265
Bucky Irving,RB,48,72%,0,0%,0,0%,1,Buccaneers,18.0,2024,265
Sterling Shepard,WR,42,63%,0,0%,0,0%,1,Buccaneers,18.0,2024,265
Rachaad White,RB,18,27%,0,0%,0,0%,1,Buccaneers,18.0,2024,265
Devin Culp,TE,16,24%,0,0%,14,50%,1,Buccaneers,18.0,2024,265
Ko Kieft,TE,11,16%,0,0%,22,79%,1,Buccaneers,18.0,2024,265
Ryan Miller,WR,8,12%,0,0%,15,54%,1,Buccaneers,18.0,2024,265
Trey Palmer,WR,8,12%,0,0%,3,11%,1,Buccaneers,18.0,2024,265
Rakim Jarrett,WR,7,10%,0,0%,8,29%,1,Buccaneers,18.0,2024,265
Sean Tucker,RB,5,7%,0,0%,10,36%,1,Buccaneers,18.0,2024,265
Zyon McCollum,CB,0,0%,66,100%,12,43%,1,Buccaneers,18.0,2024,265
Kaevon Merriweather,FS,0,0%,66,100%,8,29%,1,Buccaneers,18.0,2024,265
Lavonte David,LB,0,0%,66,100%,0,0%,1,Buccaneers,18.0,2024,265
Josh Hayes,CB,0,0%,65,98%,12,43%,1,Buccaneers,18.0,2024,265
Mike Edwards,FS,0,0%,57,86%,0,0%,1,Buccaneers,18.0,2024,265
Vita Vea,NT,0,0%,55,83%,6,21%,1,Buccaneers,18.0,2024,265
Calijah Kancey,DE,0,0%,55,83%,1,4%,1,Buccaneers,18.0,2024,265
YaYa Diaby,LB,0,0%,49,74%,6,21%,1,Buccaneers,18.0,2024,265
Tykee Smith,SS,0,0%,44,67%,0,0%,1,Buccaneers,18.0,2024,265
Anthony Nelson,LB,0,0%,42,64%,14,50%,1,Buccaneers,18.0,2024,265
J.J. Russell,LB,0,0%,35,53%,19,68%,1,Buccaneers,18.0,2024,265
Logan Hall,DE,0,0%,30,45%,5,18%,1,Buccaneers,18.0,2024,265
Joe Tryon-Shoyinka,LB,0,0%,26,39%,2,7%,1,Buccaneers,18.0,2024,265
Greg Gaines,NT,0,0%,18,27%,0,0%,1,Buccaneers,18.0,2024,265
K.J. Britt,LB,0,0%,16,24%,18,64%,1,Buccaneers,18.0,2024,265
Shaquil Barrett,LB,0,0%,12,18%,0,0%,1,Buccaneers,18.0,2024,265
William Gholston,DE,0,0%,10,15%,6,21%,1,Buccaneers,18.0,2024,265
Ryan Neal,SS,0,0%,8,12%,6,21%,1,Buccaneers,18.0,2024,265
Chris Braswell,LB,0,0%,5,8%,12,43%,1,Buccaneers,18.0,2024,265
Tavierre Thomas,CB,0,0%,1,2%,23,82%,1,Buccaneers,18.0,2024,265
Tyrek Funderburk,CB,0,0%,0,0%,17,61%,1,Buccaneers,18.0,2024,265
Jack Browning,P,0,0%,0,0%,14,50%,1,Buccaneers,18.0,2024,265
Evan Deckers,LS,0,0%,0,0%,8,29%,1,Buccaneers,18.0,2024,265
Deion Jones,LB,0,0%,0,0%,6,21%,1,Buccaneers,18.0,2024,265
Chase McLaughlin,K,0,0%,0,0%,5,18%,1,Buccaneers,18.0,2024,265
Elijah Klein,G,0,0%,0,0%,5,18%,1,Buccaneers,18.0,2024,265
Justin Skule,T,0,0%,0,0%,5,18%,1,Buccaneers,18.0,2024,265
Robert Hainsey,C,0,0%,0,0%,5,18%,1,Buccaneers,18.0,2024,265
Dallis Flowers,CB,0,0%,0,0%,2,7%,1,Buccaneers,18.0,2024,265
