#,Quarter,Time,LOS,Plays,Length,Net Yds,Result,home_team,team,week,year,game_id
1,1,15:00,SFO 30,6,2:12,37,Field Goal,0,49ers,18.0,2024,267
2,1,10:13,SFO 8,12,6:32,63,Missed FG,0,49ers,18.0,2024,267
3,1,0:56,SFO 30,3,0:45,2,Interception,0,49ers,18.0,2024,267
4,2,12:55,SFO 30,3,1:38,9,Punt,0,49ers,18.0,2024,267
5,2,9:53,SFO 26,8,4:10,74,Touchdown,0,49ers,18.0,2024,267
6,2,1:51,SFO 30,10,1:35,70,Touchdown,0,49ers,18.0,2024,267
7,3,13:37,SFO 24,3,1:56,-8,Punt,0,49ers,18.0,2024,267
8,3,8:28,SFO 30,7,3:39,70,Touchdown,0,49ers,18.0,2024,267
9,4,14:16,SFO 18,9,5:20,55,Fumble,0,49ers,18.0,2024,267
10,4,7:11,SFO 34,3,0:33,0,Interception,0,49ers,18.0,2024,267
11,4,5:47,SFO 30,8,1:44,27,Downs,0,49ers,18.0,2024,267
12,4,1:47,SFO 30,3,1:47,12,End of Game,0,49ers,18.0,2024,267
