Unnamed: 0_level_0,Unnamed: 1_level_0,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,week,year,game_id
Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds.1,Lng,Rate,,,
Joe Burrow,CIN,37,46,277,1,1,4,31,19,89.9,18.0,2024,258
Khalil Herbert,CIN,0,0,0,0,0,0,0,0,,18.0,2024,258
Ja'Marr Chase,CIN,0,0,0,0,0,0,0,0,,18.0,2024,258
Mike Gesicki,CIN,0,0,0,0,0,0,0,0,,18.0,2024,258
Tee Higgins,CIN,0,0,0,0,0,0,0,0,,18.0,2024,258
Drew Sample,CIN,0,0,0,0,0,0,0,0,,18.0,2024,258
Andrei Iosivas,CIN,0,0,0,0,0,0,0,0,,18.0,2024,258
Tanner Hudson,CIN,0,0,0,0,0,0,0,0,,18.0,2024,258
Cam Grandy,CIN,0,0,0,0,0,0,0,0,,18.0,2024,258
Russell Wilson,PIT,17,31,148,1,0,4,29,25,78.4,18.0,2024,258
Najee Harris,PIT,0,0,0,0,0,0,0,0,,18.0,2024,258
Jaylen Warren,PIT,0,0,0,0,0,0,0,0,,18.0,2024,258
Cordarrelle Patterson,PIT,0,0,0,0,0,0,0,0,,18.0,2024,258
Pat Freiermuth,PIT,0,0,0,0,0,0,0,0,,18.0,2024,258
Mike Williams,PIT,0,0,0,0,0,0,0,0,,18.0,2024,258
Van Jefferson,PIT,0,0,0,0,0,0,0,0,,18.0,2024,258
Calvin Austin III,PIT,0,0,0,0,0,0,0,0,,18.0,2024,258
George Pickens,PIT,0,0,0,0,0,0,0,0,,18.0,2024,258
