#,Quarter,Time,LOS,Plays,Length,Net Yds,Result,home_team,team,week,year,game_id
1,1,15:00,WAS 30,3,2:12,-2,Punt,0,Commanders,18.0,2024,263
2,1,8:20,WAS 30,6,3:21,7,Punt,0,Commanders,18.0,2024,263
3,1,3:25,WAS 28,3,0:52,5,Punt,0,Commanders,18.0,2024,263
4,2,12:41,WAS 25,4,2:13,11,Punt,0,Commanders,18.0,2024,263
5,2,7:39,WAS 37,9,2:59,34,Field Goal,0,Commanders,18.0,2024,263
6,2,0:17,WAS 2,1,0:17,-1,End of Half,0,Commanders,18.0,2024,263
7,3,8:52,WAS 30,8,3:45,70,Touchdown,0,Commanders,18.0,2024,263
8,4,13:53,WAS 30,8,2:35,70,Touchdown,0,Commanders,18.0,2024,263
9,4,7:02,WAS 30,3,1:28,-16,Punt,0,Commanders,18.0,2024,263
10,4,3:18,WAS 9,11,3:15,91,Touchdown,0,Commanders,18.0,2024,263
