Player,Tm,Cmp,Att,Yds,1D,1D%,IAY,IAY/PA,CAY,CAY/Cmp,CAY/PA,YAC,YAC/Cmp,Drops,Drop%,BadTh,Bad%,Sk,Bltz,Hrry,Hits,Prss,Prss%,Scrm,Yds/Scr,week,year,game_id
Justin Herbert,LAC,28,36,346,13,35.1,270,7.5,204,7.3,5.7,142,5.1,1,2.9%,4,11.4%,1,7,2,2,5,13.2%,1,41.0,18.0,2024,270
Aidan O'Connell,LVR,24,34,214,10,29.4,286,8.4,162,6.8,4.8,52,2.2,1,3.0%,7,21.2%,0,7,3,4,7,20.0%,1,9.0,18.0,2024,270
Desmond Ridder,LVR,1,2,11,1,50.0,21,10.5,3,3.0,1.5,8,8.0,0,0.0%,0,0.0%,0,0,0,1,1,50.0%,0,,18.0,2024,270
