Player,Pos,home_team,team,week,year,game_id
Aaron Rodgers,QB,1,Jets,18.0,2024,269
Breece Hall,RB,1,Jets,18.0,2024,269
Garrett Wilson,WR,1,Jets,18.0,2024,269
Davante Adams,WR,1,Jets,18.0,2024,269
Allen Lazard,WR,1,Jets,18.0,2024,269
Tyler Conklin,TE,1,Jets,18.0,2024,269
Max Mitchell,OL,1,Jets,18.0,2024,269
John Simpson,OL,1,Jets,18.0,2024,269
Carter Warren,T,1,Jets,18.0,2024,269
Alijah Vera-Tucker,G,1,Jets,18.0,2024,269
Joe Tippmann,C,1,Jets,18.0,2024,269
Quinnen Williams,DL,1,Jets,18.0,2024,269
Micheal Clemons,DL,1,Jets,18.0,2024,269
Will McDonald,DE,1,Jets,18.0,2024,269
Javon Kinlaw,DT,1,Jets,18.0,2024,269
Quincy Williams,LB,1,Jets,18.0,2024,269
Haason Reddick,LB,1,Jets,18.0,2024,269
Jamien Sherwood,LB,1,Jets,18.0,2024,269
D.J. Reed,CB,1,Jets,18.0,2024,269
Brandin Echols,CB,1,Jets,18.0,2024,269
Ashtyn Davis,S,1,Jets,18.0,2024,269
Tony Adams,S,1,Jets,18.0,2024,269
