Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat,week,year,game_id
Juwan Johnson,NOR,7,6,80,0,4.0,42,7.0,38,6.3,8.1,0,,0,0.0,0,114.3,18.0,2024,265
Foster Moreau,NOR,4,4,31,0,2.0,13,3.3,18,4.5,3.3,0,,0,0.0,0,99.0,18.0,2024,265
Jordan Mims,NOR,3,3,13,0,1.0,-4,-1.3,17,5.7,-1.3,0,,0,0.0,0,84.7,18.0,2024,265
Marquez Valdes-Scantling,NOR,8,3,33,0,2.0,13,4.3,20,6.7,15.8,1,3.0,0,0.0,0,50.5,18.0,2024,265
Cedrick Wilson Jr.,NOR,5,3,22,0,1.0,-1,-0.3,23,7.7,4.6,1,3.0,1,20.0,0,70.4,18.0,2024,265
Dallin Holker,NOR,3,2,11,0,,9,4.5,2,1.0,12.3,0,,0,0.0,0,72.9,18.0,2024,265
Dante Pettis,NOR,6,2,16,1,2.0,16,8.0,0,0.0,11.5,0,,0,0.0,0,81.9,18.0,2024,265
Kevin Austin,NOR,1,1,13,0,1.0,4,4.0,9,9.0,4.0,0,,0,0.0,0,118.7,18.0,2024,265
Clyde Edwards-Helaire,NOR,1,1,14,0,1.0,0,0.0,14,14.0,0.0,0,,0,0.0,0,118.7,18.0,2024,265
Jamaal Williams,NOR,1,1,7,0,0.0,3,3.0,4,4.0,3.0,0,,0,0.0,0,95.8,18.0,2024,265
Mike Evans,TAM,14,9,89,0,4.0,79,8.8,10,1.1,10.5,0,,0,0.0,1,52.4,18.0,2024,265
Jalen McMillan,TAM,6,5,74,1,3.0,67,13.4,7,1.4,12.0,0,,0,0.0,0,157.6,18.0,2024,265
Devin Culp,TAM,2,2,36,0,2.0,23,11.5,13,6.5,11.5,0,,0,0.0,0,118.7,18.0,2024,265
Payne Durham,TAM,2,2,16,1,1.0,15,7.5,1,0.5,7.5,0,,0,0.0,0,139.6,18.0,2024,265
Bucky Irving,TAM,5,2,-5,0,0.0,-14,-7.0,9,4.5,-4.6,0,,0,0.0,0,47.9,18.0,2024,265
Sterling Shepard,TAM,2,1,11,0,1.0,11,11.0,0,0.0,7.5,1,1.0,1,50.0,0,66.7,18.0,2024,265
