Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat,week,year,game_id
Terry McLaurin,WAS,12,8,62,1,4.0,49,6.1,13,1.6,9.7,0,,1,8.3,0,106.9,18.0,2024,263
Zach Ertz,WAS,5,5,44,1,3.0,32,6.4,12,2.4,6.4,0,,0,0.0,0,142.9,18.0,2024,263
Dyami Brown,WAS,4,3,16,0,1.0,-10,-3.3,26,8.7,5.0,1,3.0,0,0.0,0,81.2,18.0,2024,263
Austin Ekeler,WAS,2,2,20,0,1.0,-1,-0.5,21,10.5,-0.5,1,2.0,0,0.0,0,108.3,18.0,2024,263
Olamide Zaccheaus,WAS,5,2,51,0,2.0,43,21.5,8,4.0,22.8,0,,1,20.0,0,77.9,18.0,2024,263
Brian Robinson Jr.,WAS,1,1,6,0,,-5,-5.0,11,11.0,-5.0,0,,0,0.0,0,91.7,18.0,2024,263
John Bates,WAS,1,0,0,0,,0,,0,,32.0,0,,0,0.0,0,39.6,18.0,2024,263
Jalen Tolbert,DAL,6,4,98,0,3.0,40,10.0,58,14.5,8.3,0,,0,0.0,0,109.7,18.0,2024,263
Brandin Cooks,DAL,9,3,15,0,1.0,10,3.3,5,1.7,5.6,0,,0,0.0,0,42.4,18.0,2024,263
KaVontae Turpin,DAL,5,3,53,0,2.0,18,6.0,35,11.7,17.2,0,,0,0.0,0,96.2,18.0,2024,263
Rico Dowdle,DAL,3,2,12,0,1.0,-12,-6.0,24,12.0,-3.3,0,,0,0.0,0,74.3,18.0,2024,263
Jake Ferguson,DAL,4,2,12,0,1.0,4,2.0,8,4.0,1.0,0,,1,25.0,0,56.2,18.0,2024,263
Ryan Flournoy,DAL,2,2,14,0,1.0,12,6.0,2,1.0,6.0,0,,0,0.0,0,95.8,18.0,2024,263
Jonathan Mingo,DAL,2,2,24,0,2.0,24,12.0,0,0.0,12.0,0,,0,0.0,0,116.7,18.0,2024,263
Luke Schoonmaker,DAL,2,2,16,0,1.0,7,3.5,9,4.5,3.5,0,,0,0.0,0,100.0,18.0,2024,263
