Player,Tm,Cmp,Att,Yds,1D,1D%,IAY,IAY/PA,CAY,CAY/Cmp,CAY/PA,YAC,YAC/Cmp,Drops,Drop%,BadTh,Bad%,Sk,Bltz,Hrry,Hits,Prss,Prss%,Scrm,Yds/Scr,week,year,game_id
Joshua Dobbs,SFO,29,43,326,16,35.6,329,7.7,229,7.9,5.3,97,3.3,1,2.4%,8,19.0%,2,9,6,1,9,18.8%,3,5.3,18.0,2024,267
Kyler Murray,ARI,25,35,242,14,40.0,221,6.3,121,4.8,3.5,121,4.8,0,0.0%,2,6.3%,0,10,3,2,5,13.9%,1,9.0,18.0,2024,267
