Player,Tm,Cmp,Att,Yds,1D,1D%,IAY,IAY/PA,CAY,CAY/Cmp,CAY/PA,YAC,YAC/Cmp,Drops,Drop%,BadTh,Bad%,Sk,Bltz,Hrry,Hits,Prss,Prss%,Scrm,Yds/Scr,week,year,game_id
Drew Lock,NYG,22,29,138,4,13.8,106,3.7,37,1.7,1.3,101,4.6,0,0.0%,4,13.8%,0,4,1,2,3,10.3%,0,,18.0,2024,266
Tanner McKee,PHI,27,41,269,15,34.9,244,6.0,153,5.7,3.7,116,4.3,0,0.0%,9,22.0%,2,15,0,5,7,16.3%,0,,18.0,2024,266
