Player,Tm,Cmp,Att,Yds,1D,1D%,IAY,IAY/PA,CAY,CAY/Cmp,CAY/PA,YAC,YAC/Cmp,Drops,Drop%,BadTh,Bad%,Sk,Bltz,Hrry,Hits,Prss,Prss%,Scrm,Yds/Scr,week,year,game_id
Tyler Huntley,MIA,25,41,227,14,31.1,281,6.9,140,5.6,3.4,87,3.5,1,2.6%,8,21.1%,4,9,3,7,14,29.2%,3,5.3,18.0,2024,269
Aaron Rodgers,NYJ,23,36,274,14,35.9,217,6.0,125,5.4,3.5,149,6.5,4,11.4%,4,11.4%,3,8,2,2,7,17.9%,0,,18.0,2024,269
Allen Lazard,NYJ,0,1,0,0,0.0,17,17.0,0,,0.0,0,,0,0.0%,0,0.0%,0,1,0,0,0,0.0%,0,,18.0,2024,269
