0,1,week,year,game_id
Won Toss,Cowboys (deferred),18.0,2024,263
Roof,retractable roof (closed),18.0,2024,263
Surface,matrixturf,18.0,2024,263
Duration,3:06,18.0,2024,263
Attendance,91349,18.0,2024,263
Vegas Line,Washington Commanders -6.5,18.0,2024,263
Over/Under,44.0 (under),18.0,2024,263
