Unnamed: 0_level_0,Unnamed: 1_level_0,Offense,Offense,Offense,Offense,Defense,Defense,Defense,Defense,Special Teams,Special Teams,Special Teams,Special Teams,Special Teams,Special Teams,week,year,game_id
Tm,Total,Tot,Pass,Rush,TOvr,Tot,Pass,Rush,TOvr,Tot,KO,KR,P,PR,FG/XP,,,
Bears,2.0,-8.65,-2.02,-4.63,-9.56,2.71,1.01,0.43,10.35,8.37,-1.99,5.24,1.46,6.79,-3.13,18.0,2024,261
Packers,-2.0,-2.71,-1.01,-0.43,-10.35,8.65,2.02,4.63,9.56,-8.37,-5.24,1.99,-6.79,-1.46,3.13,18.0,2024,261
