Tm,Total,Offense Tot,Offense Pass,Offense Rush,Offense TOvr,Defense Tot,Defense Pass,Defense Rush,Defense TOvr,Special Teams Tot,Special Teams KO,Special Teams KR,Special Teams P,Special Teams PR,Special Teams FG/XP,week,year,game_id
Jets,-4.0,-7.21,-3.13,-3.47,-5.43,8.01,8.4,-0.72,7.95,-3.38,-3.05,1.51,1.43,-4.42,1.15,10.0,2023,149
Raiders,4.0,-8.01,-8.4,0.72,-7.95,7.21,3.13,3.47,5.43,3.38,-1.51,3.05,4.42,-1.43,-1.15,10.0,2023,149
