Player,Pos,home_team,team,week,year,game_id
Lamar Jackson,QB,1,Ravens,10.0,2023,140
Gus Edwards,RB,1,Ravens,10.0,2023,140
Patrick Ricard,FB,1,Ravens,10.0,2023,140
Rashod Bateman,WR,1,Ravens,10.0,2023,140
Zay Flowers,WR,1,Ravens,10.0,2023,140
Mark Andrews,TE,1,Ravens,10.0,2023,140
Patrick Mekari,OL,1,Ravens,10.0,2023,140
Ronnie Stanley,T,1,Ravens,10.0,2023,140
John Simpson,G,1,Ravens,10.0,2023,140
Kevin Zeitler,G,1,Ravens,10.0,2023,140
Tyler Linderbaum,C,1,Ravens,10.0,2023,140
Nnamdi Madubuike,DT,1,Ravens,10.0,2023,140
Broderick Washington Jr.,DT,1,Ravens,10.0,2023,140
Michael Pierce,NT,1,Ravens,10.0,2023,140
Jadeveon Clowney,OLB,1,Ravens,10.0,2023,140
Malik Harrison,LB,1,Ravens,10.0,2023,140
Patrick Queen,LB,1,Ravens,10.0,2023,140
Roquan Smith,LB,1,Ravens,10.0,2023,140
Marlon Humphrey,CB,1,Ravens,10.0,2023,140
Brandon Stephens,DB,1,Ravens,10.0,2023,140
Kyle Hamilton,S,1,Ravens,10.0,2023,140
Marcus Williams,S,1,Ravens,10.0,2023,140
