Player,Pos,home_team,team,week,year,game_id
Kenny Pickett,QB,1,Steelers,10.0,2023,141
Najee Harris,RB,1,Steelers,10.0,2023,141
George Pickens,WR,1,Steelers,10.0,2023,141
Allen Robinson,WR,1,Steelers,10.0,2023,141
Diontae Johnson,WR,1,Steelers,10.0,2023,141
Darnell Washington,TE,1,Steelers,10.0,2023,141
James Daniels,OL,1,Steelers,10.0,2023,141
Broderick Jones,T,1,Steelers,10.0,2023,141
Dan Moore,T,1,Steelers,10.0,2023,141
Isaac Seumalo,G,1,Steelers,10.0,2023,141
Mason Cole,C,1,Steelers,10.0,2023,141
Keeanu Benton,DL,1,Steelers,10.0,2023,141
Larry Ogunjobi,DT,1,Steelers,10.0,2023,141
Cameron Heyward,DT,1,Steelers,10.0,2023,141
Kwon Alexander,LB,1,Steelers,10.0,2023,141
T.J. Watt,LB,1,Steelers,10.0,2023,141
Elandon Roberts,LB,1,Steelers,10.0,2023,141
Alex Highsmith,LB,1,Steelers,10.0,2023,141
Joey Porter Jr.,CB,1,Steelers,10.0,2023,141
Patrick Peterson,CB,1,Steelers,10.0,2023,141
Keanu Neal,S,1,Steelers,10.0,2023,141
Damontae Kazee,S,1,Steelers,10.0,2023,141
