Tm,Total,Offense Tot,Offense Pass,Offense Rush,Offense TOvr,Defense Tot,Defense Pass,Defense Rush,Defense TOvr,Special Teams Tot,Special Teams KO,Special Teams KR,Special Teams P,Special Teams PR,Special Teams FG/XP,week,year,game_id
Bills,-1.0,-0.44,-8.89,9.12,-15.74,4.09,-7.31,6.48,3.74,-4.65,-3.36,2.59,-0.67,-0.8,-2.41,10.0,2023,150
Broncos,1.0,-4.09,7.31,-6.48,-3.74,0.44,8.89,-9.12,15.74,4.65,-2.59,3.36,0.8,0.67,2.41,10.0,2023,150
