Player,Tm,Fumbles Fmb,Fumbles FL,week,year,game_id
Brock Purdy,SFO,0,0,10.0,2023,142
Sam Darnold,SFO,0,0,10.0,2023,142
Christian McCaffrey,SFO,0,0,10.0,2023,142
Deebo Samuel,SFO,0,0,10.0,2023,142
Elijah Mitchell,SFO,0,0,10.0,2023,142
George Kittle,SFO,0,0,10.0,2023,142
Brandon Aiyuk,SFO,0,0,10.0,2023,142
Kyle Juszczyk,SFO,0,0,10.0,2023,142
Ronnie Bell,SFO,0,0,10.0,2023,142
Jauan Jennings,SFO,0,0,10.0,2023,142
Trevor Lawrence,JAX,1,1,10.0,2023,142
C.J. Beathard,JAX,0,0,10.0,2023,142
Christian Kirk,JAX,1,1,10.0,2023,142
Travis Etienne,JAX,0,0,10.0,2023,142
D'Ernest Johnson,JAX,0,0,10.0,2023,142
Tank Bigsby,JAX,0,0,10.0,2023,142
Calvin Ridley,JAX,0,0,10.0,2023,142
Tim Jones,JAX,0,0,10.0,2023,142
Evan Engram,JAX,0,0,10.0,2023,142
Brenton Strange,JAX,0,0,10.0,2023,142
